CombID	SenID	templatenum	prem	hyp	label	top1	top1_score	top2	top2_score	top3	top3_score
85	62	1	The automobile is in the water	The car is wet	synonym	entailment	0.9900062680244446	neutral	0.009813113138079643	contradiction	0.00018064329924527556
85	62	1	The car is in the water	The automobile is wet	synonym	entailment	0.9939633011817932	neutral	0.005928137805312872	contradiction	0.00010850858961930498
85	62	2	A automobile is outside near a campfire at night	There is a car outside	synonym	entailment	0.990759015083313	neutral	0.008920717053115368	contradiction	0.00032035907497629523
85	62	2	A car is outside near a campfire at night	There is a automobile outside	synonym	entailment	0.9965723752975464	neutral	0.0033157579600811005	contradiction	0.00011195278057130054
85	62	3	A young woman is looking at a automobile with a binocular	A car is looked at by a woman	synonym	entailment	0.9850704669952393	neutral	0.014746514149010181	contradiction	0.00018295686459168792
85	62	3	A young woman is looking at a car with a binocular	A automobile is looked at by a woman	synonym	entailment	0.9920068383216858	neutral	0.00788648147135973	contradiction	0.00010661247506504878
85	62	4	Several people are moving towards the automobile	There is a group of people near the car	synonym	entailment	0.9948813915252686	neutral	0.004989988636225462	contradiction	0.00012866692850366235
85	62	4	Several people are moving towards the car	There is a group of people near the automobile	synonym	entailment	0.9963417649269104	neutral	0.003550577675923705	contradiction	0.00010762373131001368
85	62	5	A bald man standing to the side of a automobile	The man stands near a car.	synonym	entailment	0.9964983463287354	neutral	0.0033874104265123606	contradiction	0.00011416085908422247
85	62	5	A bald man standing to the side of a car	The man stands near a automobile.	synonym	entailment	0.9971733093261719	neutral	0.002741618314757943	contradiction	8.497027010889724e-05
85	62	6	A kid fetches a automobile by a tree in the yard.	a kid gets a car	synonym	entailment	0.9949826002120972	neutral	0.004889092408120632	contradiction	0.0001283462916035205
85	62	6	A kid fetches a car by a tree in the yard.	a kid gets a automobile	synonym	entailment	0.9939953684806824	neutral	0.00587863614782691	contradiction	0.00012612891441676766
85	62	7	A green frog buys a automobile from a stand.	There is a green frog buying a car	synonym	entailment	0.98433518409729	neutral	0.014929288066923618	contradiction	0.0007355281268246472
85	62	7	A green frog buys a car from a stand.	There is a green frog buying a automobile	synonym	entailment	0.9867476224899292	neutral	0.013004668988287449	contradiction	0.0002477207744959742
85	62	8	A automobile	A car	synonym	entailment	0.9776421785354614	neutral	0.02210751548409462	contradiction	0.0002503463183529675
85	62	8	A car	A automobile	synonym	entailment	0.984254002571106	neutral	0.015541010536253452	contradiction	0.00020499355741776526
86	62	0	The car crash is photographed with a camera	There is a automobile present	disjoint	entailment	0.9991674423217773	neutral	0.0007508373237214983	contradiction	8.165277540683746e-05
86	62	0	The automobile is photographed with a camera	There is a car crash present	disjoint	contradiction	0.9965769648551941	neutral	0.003251457354053855	entailment	0.00017159470007754862
86	62	1	The car crash is in the water	The automobile is wet	disjoint	entailment	0.9825484752655029	neutral	0.017169155180454254	contradiction	0.00028244670829735696
86	62	1	The automobile is in the water	The car crash is wet	disjoint	neutral	0.9219793677330017	entailment	0.06454591453075409	contradiction	0.013474623672664165
86	62	2	A car crash is outside near a campfire at night	There is a automobile outside	disjoint	entailment	0.9957133531570435	neutral	0.0041049481369555	contradiction	0.00018175848526880145
86	62	2	A automobile is outside near a campfire at night	There is a car crash outside	disjoint	contradiction	0.784373939037323	neutral	0.21480002999305725	entailment	0.000825999362859875
86	62	3	A young woman is looking at a car crash with a binocular	A automobile is looked at by a woman	disjoint	entailment	0.9904666543006897	neutral	0.009354999288916588	contradiction	0.00017825420945882797
86	62	3	A young woman is looking at a automobile with a binocular	A car crash is looked at by a woman	disjoint	neutral	0.9978238344192505	entailment	0.0014395901234820485	contradiction	0.0007366937352344394
86	62	4	Several people are moving towards the car crash	There is a group of people near the automobile	disjoint	entailment	0.9915685057640076	neutral	0.008212856948375702	contradiction	0.0002187080099247396
86	62	4	Several people are moving towards the automobile	There is a group of people near the car crash	disjoint	neutral	0.9655499458312988	entailment	0.03364571928977966	contradiction	0.0008043659618124366
86	62	5	A bald man standing to the side of a car crash	The man stands near a automobile.	disjoint	entailment	0.9931713342666626	neutral	0.006668183021247387	contradiction	0.0001605227735126391
86	62	5	A bald man standing to the side of a automobile	The man stands near a car crash.	disjoint	neutral	0.9979071617126465	entailment	0.001243335078470409	contradiction	0.0008495401125401258
86	62	6	A kid fetches a car crash by a tree in the yard.	a kid gets a automobile	disjoint	entailment	0.9811052680015564	neutral	0.017823584377765656	contradiction	0.001071049482561648
86	62	6	A kid fetches a automobile by a tree in the yard.	a kid gets a car crash	disjoint	contradiction	0.959552526473999	neutral	0.039336059242486954	entailment	0.0011114311637356877
86	62	7	A green frog buys a car crash from a stand.	There is a green frog buying a automobile	disjoint	entailment	0.9593594074249268	neutral	0.03811068832874298	contradiction	0.002529878169298172
86	62	7	A green frog buys a automobile from a stand.	There is a green frog buying a car crash	disjoint	contradiction	0.943994402885437	neutral	0.054428935050964355	entailment	0.0015767032746225595
86	62	8	A car crash	A automobile	disjoint	entailment	0.9638904929161072	neutral	0.03434929624199867	contradiction	0.0017602567095309496
86	62	8	A automobile	A car crash	disjoint	contradiction	0.642452597618103	neutral	0.3530546724796295	entailment	0.004492756444960833
87	63	0	The car is photographed with a camera	There is a driver present	independent	neutral	0.9840442538261414	contradiction	0.008266915567219257	entailment	0.0076889051124453545
87	63	0	The driver is photographed with a camera	There is a car present	independent	entailment	0.9528935551643372	neutral	0.04483860358595848	contradiction	0.002267827745527029
87	63	1	The car is in the water	The driver is wet	independent	neutral	0.9460229873657227	entailment	0.05298106372356415	contradiction	0.0009959432063624263
87	63	1	The driver is in the water	The car is wet	independent	entailment	0.9223173260688782	neutral	0.0766848623752594	contradiction	0.0009978339076042175
87	63	2	A car is outside near a campfire at night	There is a driver outside	independent	neutral	0.9517298936843872	entailment	0.045045945793390274	contradiction	0.0032241938170045614
87	63	2	A driver is outside near a campfire at night	There is a car outside	independent	entailment	0.9639818668365479	neutral	0.03422585502266884	contradiction	0.001792257186025381
87	63	3	A young woman is looking at a car with a binocular	A driver is looked at by a woman	independent	entailment	0.8455517292022705	neutral	0.15109454095363617	contradiction	0.003353702137246728
87	63	3	A young woman is looking at a driver with a binocular	A car is looked at by a woman	independent	entailment	0.7538013458251953	neutral	0.21964824199676514	contradiction	0.026550451293587685
87	63	4	Several people are moving towards the car	There is a group of people near the driver	independent	entailment	0.9418943524360657	neutral	0.05775046721100807	contradiction	0.00035510273301042616
87	63	4	Several people are moving towards the driver	There is a group of people near the car	independent	entailment	0.9491749405860901	neutral	0.05020321160554886	contradiction	0.0006218571797944605
87	63	5	A bald man standing to the side of a car	The man stands near a driver.	independent	neutral	0.983098566532135	entailment	0.01659177429974079	contradiction	0.0003095937136095017
87	63	5	A bald man standing to the side of a driver	The man stands near a car.	independent	entailment	0.9359963536262512	neutral	0.06319073587656021	contradiction	0.0008129257475957274
87	63	6	A kid fetches a car by a tree in the yard.	a kid gets a driver	independent	contradiction	0.6709277629852295	neutral	0.2015540599822998	entailment	0.1275181919336319
87	63	6	A kid fetches a driver by a tree in the yard.	a kid gets a car	independent	entailment	0.9681413769721985	neutral	0.02967173419892788	contradiction	0.0021869479678571224
87	63	7	A green frog buys a car from a stand.	There is a green frog buying a driver	independent	contradiction	0.42939722537994385	entailment	0.29577159881591797	neutral	0.27483123540878296
87	63	7	A green frog buys a driver from a stand.	There is a green frog buying a car	independent	entailment	0.9483546018600464	neutral	0.04727863520383835	contradiction	0.00436673266813159
87	63	8	A car	A driver	independent	contradiction	0.599986732006073	entailment	0.26779094338417053	neutral	0.1322222799062729
87	63	8	A driver	A car	independent	contradiction	0.9508833289146423	neutral	0.03030896931886673	entailment	0.01880767196416855
88	63	0	The kers-equipped bmw sauber car is photographed with a camera	There is a driver present	disjoint	neutral	0.9842776656150818	entailment	0.01058571133762598	contradiction	0.005136542022228241
88	63	0	The driver is photographed with a camera	There is a kers-equipped bmw sauber car present	disjoint	contradiction	0.8045865297317505	neutral	0.11851924657821655	entailment	0.07689420133829117
88	63	1	The kers-equipped bmw sauber car is in the water	The driver is wet	disjoint	neutral	0.9699559807777405	entailment	0.02883709780871868	contradiction	0.001206967863254249
88	63	1	The driver is in the water	The kers-equipped bmw sauber car is wet	disjoint	neutral	0.5352025628089905	entailment	0.3361978232860565	contradiction	0.12859965860843658
88	63	2	A kers-equipped bmw sauber car is outside near a campfire at night	There is a driver outside	disjoint	neutral	0.9802140593528748	entailment	0.01852172613143921	contradiction	0.0012642394285649061
88	63	2	A driver is outside near a campfire at night	There is a kers-equipped bmw sauber car outside	disjoint	neutral	0.6664922833442688	contradiction	0.28499719500541687	entailment	0.04851052165031433
88	63	3	A young woman is looking at a kers-equipped bmw sauber car with a binocular	A driver is looked at by a woman	disjoint	entailment	0.8763617277145386	neutral	0.11893118172883987	contradiction	0.004707081709057093
88	63	3	A young woman is looking at a driver with a binocular	A kers-equipped bmw sauber car is looked at by a woman	disjoint	neutral	0.9704409241676331	contradiction	0.020444750785827637	entailment	0.009114231914281845
88	63	4	Several people are moving towards the kers-equipped bmw sauber car	There is a group of people near the driver	disjoint	entailment	0.955092191696167	neutral	0.04438753053545952	contradiction	0.000520321715157479
88	63	4	Several people are moving towards the driver	There is a group of people near the kers-equipped bmw sauber car	disjoint	neutral	0.8959450721740723	contradiction	0.0970180556178093	entailment	0.007036847993731499
88	63	5	A bald man standing to the side of a kers-equipped bmw sauber car	The man stands near a driver.	disjoint	neutral	0.9864698052406311	entailment	0.0130598871037364	contradiction	0.0004702390870079398
88	63	5	A bald man standing to the side of a driver	The man stands near a kers-equipped bmw sauber car.	disjoint	neutral	0.9827782511711121	contradiction	0.015539884567260742	entailment	0.001681843656115234
88	63	6	A kid fetches a kers-equipped bmw sauber car by a tree in the yard.	a kid gets a driver	disjoint	neutral	0.819937527179718	entailment	0.0929812490940094	contradiction	0.0870811939239502
88	63	6	A kid fetches a driver by a tree in the yard.	a kid gets a kers-equipped bmw sauber car	disjoint	neutral	0.9188531041145325	contradiction	0.08062314242124557	entailment	0.000523657537996769
88	63	7	A green frog buys a kers-equipped bmw sauber car from a stand.	There is a green frog buying a driver	disjoint	entailment	0.5500481724739075	neutral	0.28766462206840515	contradiction	0.162287175655365
88	63	7	A green frog buys a driver from a stand.	There is a green frog buying a kers-equipped bmw sauber car	disjoint	neutral	0.9632691144943237	contradiction	0.035867881029844284	entailment	0.0008630016236566007
88	63	8	A kers-equipped bmw sauber car	A driver	disjoint	neutral	0.7649182081222534	contradiction	0.15567563474178314	entailment	0.07940615713596344
88	63	8	A driver	A kers-equipped bmw sauber car	disjoint	contradiction	0.9692423939704895	neutral	0.025097692385315895	entailment	0.005659862887114286
89	64	0	The car is photographed with a camera	There is a garage present	disjoint	neutral	0.9564250707626343	entailment	0.035042475908994675	contradiction	0.008532575331628323
89	64	0	The garage is photographed with a camera	There is a car present	disjoint	neutral	0.9941484928131104	entailment	0.00533760292455554	contradiction	0.000513820385094732
89	64	1	The car is in the water	The garage is wet	disjoint	neutral	0.8508142232894897	entailment	0.11328636854887009	contradiction	0.03589937835931778
89	64	1	The garage is in the water	The car is wet	disjoint	neutral	0.6885313391685486	entailment	0.28895342350006104	contradiction	0.022515255957841873
89	64	2	A car is outside near a campfire at night	There is a garage outside	disjoint	contradiction	0.9749305844306946	neutral	0.020951220765709877	entailment	0.0041182381100952625
89	64	2	A garage is outside near a campfire at night	There is a car outside	disjoint	neutral	0.9788309931755066	entailment	0.014892203733325005	contradiction	0.006276740692555904
89	64	3	A young woman is looking at a car with a binocular	A garage is looked at by a woman	disjoint	contradiction	0.9605762958526611	neutral	0.02905775047838688	entailment	0.010365940630435944
89	64	3	A young woman is looking at a garage with a binocular	A car is looked at by a woman	disjoint	neutral	0.9371408224105835	entailment	0.0623176172375679	contradiction	0.0005416401545517147
89	64	4	Several people are moving towards the car	There is a group of people near the garage	disjoint	neutral	0.919045090675354	entailment	0.07290060073137283	contradiction	0.008054333738982677
89	64	4	Several people are moving towards the garage	There is a group of people near the car	disjoint	neutral	0.571841299533844	entailment	0.34448108077049255	contradiction	0.08367761969566345
89	64	5	A bald man standing to the side of a car	The man stands near a garage.	disjoint	neutral	0.9729362726211548	entailment	0.019695525988936424	contradiction	0.007368134800344706
89	64	5	A bald man standing to the side of a garage	The man stands near a car.	disjoint	neutral	0.992915153503418	entailment	0.00681705679744482	contradiction	0.00026777328457683325
89	64	6	A kid fetches a car by a tree in the yard.	a kid gets a garage	disjoint	contradiction	0.9539836049079895	neutral	0.03198062255978584	entailment	0.014035695232450962
89	64	6	A kid fetches a garage by a tree in the yard.	a kid gets a car	disjoint	neutral	0.5909186601638794	entailment	0.2574683129787445	contradiction	0.1516130119562149
89	64	7	A green frog buys a car from a stand.	There is a green frog buying a garage	disjoint	contradiction	0.9562506079673767	neutral	0.02895093709230423	entailment	0.014798421412706375
89	64	7	A green frog buys a garage from a stand.	There is a green frog buying a car	disjoint	entailment	0.3537846505641937	contradiction	0.34524399042129517	neutral	0.3009713590145111
89	64	8	A car	A garage	disjoint	contradiction	0.9447615742683411	neutral	0.04069320857524872	entailment	0.01454521156847477
89	64	8	A garage	A car	disjoint	contradiction	0.8126618266105652	neutral	0.1232377141714096	entailment	0.06410045176744461
90	64	0	The car series is photographed with a camera	There is a garage present	disjoint	neutral	0.9451913237571716	entailment	0.051795609295368195	contradiction	0.0030130271334201097
90	64	0	The garage is photographed with a camera	There is a car series present	disjoint	neutral	0.9933051466941833	entailment	0.004021938424557447	contradiction	0.002672911621630192
90	64	1	The car series is in the water	The garage is wet	disjoint	neutral	0.858304500579834	entailment	0.12943975627422333	contradiction	0.012255724519491196
90	64	1	The garage is in the water	The car series is wet	disjoint	entailment	0.5753564834594727	neutral	0.39656683802604675	contradiction	0.028076721355319023
90	64	2	A car series is outside near a campfire at night	There is a garage outside	disjoint	contradiction	0.9535737037658691	neutral	0.0342378243803978	entailment	0.012188468128442764
90	64	2	A garage is outside near a campfire at night	There is a car series outside	disjoint	neutral	0.9749123454093933	contradiction	0.01848900504410267	entailment	0.006598688196390867
90	64	3	A young woman is looking at a car series with a binocular	A garage is looked at by a woman	disjoint	contradiction	0.8949788212776184	neutral	0.06220593675971031	entailment	0.04281524568796158
90	64	3	A young woman is looking at a garage with a binocular	A car series is looked at by a woman	disjoint	neutral	0.9700979590415955	entailment	0.029438566416502	contradiction	0.0004634754150174558
90	64	4	Several people are moving towards the car series	There is a group of people near the garage	disjoint	neutral	0.6692038178443909	entailment	0.3137476444244385	contradiction	0.017048535868525505
90	64	4	Several people are moving towards the garage	There is a group of people near the car series	disjoint	neutral	0.8087101578712463	entailment	0.17883343994617462	contradiction	0.012456362135708332
90	64	5	A bald man standing to the side of a car series	The man stands near a garage.	disjoint	neutral	0.8976256847381592	entailment	0.08781179040670395	contradiction	0.01456258725374937
90	64	5	A bald man standing to the side of a garage	The man stands near a car series.	disjoint	neutral	0.9370433688163757	entailment	0.06105394661426544	contradiction	0.0019027062226086855
90	64	6	A kid fetches a car series by a tree in the yard.	a kid gets a garage	disjoint	contradiction	0.9402911067008972	neutral	0.03708277642726898	entailment	0.022626100108027458
90	64	6	A kid fetches a garage by a tree in the yard.	a kid gets a car series	disjoint	neutral	0.9294369220733643	contradiction	0.06474006921052933	entailment	0.005822983104735613
90	64	7	A green frog buys a car series from a stand.	There is a green frog buying a garage	disjoint	contradiction	0.903476357460022	neutral	0.06679850816726685	entailment	0.029725104570388794
90	64	7	A green frog buys a garage from a stand.	There is a green frog buying a car series	disjoint	contradiction	0.8867725729942322	neutral	0.10649897903203964	entailment	0.0067284307442605495
90	64	8	A car series	A garage	disjoint	neutral	0.8376690745353699	entailment	0.08410164713859558	contradiction	0.07822930067777634
90	64	8	A garage	A car series	disjoint	neutral	0.9520577192306519	entailment	0.026372458785772324	contradiction	0.021569950506091118
91	64	0	The stock car series is photographed with a camera	There is a garage  present	disjoint	neutral	0.9607464671134949	entailment	0.0350913479924202	contradiction	0.004162139259278774
91	64	0	The garage  is photographed with a camera	There is a stock car series present	disjoint	neutral	0.9964413046836853	contradiction	0.0024746761191636324	entailment	0.0010840633185580373
91	64	1	The stock car series is in the water	The garage  is wet	disjoint	neutral	0.8091306090354919	entailment	0.1720191389322281	contradiction	0.01885026879608631
91	64	1	The garage  is in the water	The stock car series is wet	disjoint	neutral	0.9749651551246643	contradiction	0.014690007083117962	entailment	0.010344842448830605
91	64	2	A stock car series is outside near a campfire at night	There is a garage  outside	disjoint	contradiction	0.9808177947998047	neutral	0.014807927422225475	entailment	0.004374321084469557
91	64	2	A garage  is outside near a campfire at night	There is a stock car series outside	disjoint	neutral	0.9820189476013184	contradiction	0.01746463216841221	entailment	0.0005165135371498764
91	64	3	A young woman is looking at a stock car series with a binocular	A garage  is looked at by a woman	disjoint	contradiction	0.945368230342865	neutral	0.034716665744781494	entailment	0.019915079697966576
91	64	3	A young woman is looking at a garage  with a binocular	A stock car series is looked at by a woman	disjoint	neutral	0.9979873895645142	entailment	0.0017919575329869986	contradiction	0.00022063493088353425
91	64	4	Several people are moving towards the stock car series	There is a group of people near the garage 	disjoint	entailment	0.7407492399215698	neutral	0.23971247673034668	contradiction	0.01953824795782566
91	64	4	Several people are moving towards the garage 	There is a group of people near the stock car series	disjoint	neutral	0.9829317331314087	contradiction	0.014960072003304958	entailment	0.002108258195221424
91	64	5	A bald man standing to the side of a stock car series	The man stands near a garage .	disjoint	neutral	0.49852854013442993	entailment	0.32340970635414124	contradiction	0.17806176841259003
91	64	5	A bald man standing to the side of a garage 	The man stands near a stock car series.	disjoint	neutral	0.9982097148895264	contradiction	0.0014674626290798187	entailment	0.0003227934648748487
91	64	6	A kid fetches a stock car series by a tree in the yard.	a kid gets a garage 	disjoint	contradiction	0.9616878628730774	neutral	0.028409883379936218	entailment	0.009902257472276688
91	64	6	A kid fetches a garage  by a tree in the yard.	a kid gets a stock car series	disjoint	neutral	0.9472123384475708	contradiction	0.05231974646449089	entailment	0.0004679089761339128
91	64	7	A green frog buys a stock car series from a stand.	There is a green frog buying a garage 	disjoint	contradiction	0.9111354351043701	neutral	0.05984235554933548	entailment	0.02902221493422985
91	64	7	A green frog buys a garage  from a stand.	There is a green frog buying a stock car series	disjoint	contradiction	0.8970211148262024	neutral	0.10099773108959198	entailment	0.001981089124456048
91	64	8	A stock car series	A garage 	disjoint	contradiction	0.8567973375320435	neutral	0.10678372532129288	entailment	0.03641895577311516
91	64	8	A garage 	A stock car series	disjoint	neutral	0.573506772518158	contradiction	0.390154093503952	entailment	0.03633908927440643
92	65	0	The car is photographed with a camera	There is a jeep present	reverseentailment	neutral	0.9962841868400574	contradiction	0.0033238111063838005	entailment	0.0003920505987480283
92	65	0	The jeep is photographed with a camera	There is a car present	reverseentailment	entailment	0.9985881447792053	neutral	0.0012306957505643368	contradiction	0.00018113503756467253
92	65	1	The car is in the water	The jeep is wet	reverseentailment	neutral	0.9960377216339111	entailment	0.0035625777672976255	contradiction	0.0003997173917014152
92	65	1	The jeep is in the water	The car is wet	reverseentailment	entailment	0.977577805519104	neutral	0.022149190306663513	contradiction	0.000273072742857039
92	65	2	A car is outside near a campfire at night	There is a jeep outside	reverseentailment	neutral	0.99856036901474	contradiction	0.0011208996875211596	entailment	0.0003187303082086146
92	65	2	A jeep is outside near a campfire at night	There is a car outside	reverseentailment	entailment	0.9919345378875732	neutral	0.007798383012413979	contradiction	0.0002671679831109941
92	65	3	A young woman is looking at a car with a binocular	A jeep is looked at by a woman	reverseentailment	neutral	0.9996256828308105	entailment	0.00022261895355768502	contradiction	0.00015164508658926934
92	65	3	A young woman is looking at a jeep with a binocular	A car is looked at by a woman	reverseentailment	entailment	0.9835355281829834	neutral	0.016218695789575577	contradiction	0.00024579744786024094
92	65	4	Several people are moving towards the car	There is a group of people near the jeep	reverseentailment	neutral	0.9937639832496643	entailment	0.004959370009601116	contradiction	0.0012766777072101831
92	65	4	Several people are moving towards the jeep	There is a group of people near the car	reverseentailment	entailment	0.9869568347930908	neutral	0.012678088620305061	contradiction	0.0003650921571534127
92	65	5	A bald man standing to the side of a car	The man stands near a jeep.	reverseentailment	neutral	0.9994041919708252	contradiction	0.0003313005727250129	entailment	0.0002645422355271876
92	65	5	A bald man standing to the side of a jeep	The man stands near a car.	reverseentailment	entailment	0.9925940632820129	neutral	0.0071741314604878426	contradiction	0.00023185981262940913
92	65	6	A kid fetches a car by a tree in the yard.	a kid gets a jeep	reverseentailment	neutral	0.9996283054351807	contradiction	0.00030581417377106845	entailment	6.591863348148763e-05
92	65	6	A kid fetches a jeep by a tree in the yard.	a kid gets a car	reverseentailment	entailment	0.9910976886749268	neutral	0.008678092621266842	contradiction	0.00022421074390877038
92	65	7	A green frog buys a car from a stand.	There is a green frog buying a jeep	reverseentailment	neutral	0.9993745684623718	contradiction	0.0005058315000496805	entailment	0.0001196018056361936
92	65	7	A green frog buys a jeep from a stand.	There is a green frog buying a car	reverseentailment	entailment	0.9783421754837036	neutral	0.020795991644263268	contradiction	0.0008618968422524631
92	65	8	A car	A jeep	reverseentailment	neutral	0.9982467889785767	contradiction	0.0013711252249777317	entailment	0.000382111466024071
92	65	8	A jeep	A car	reverseentailment	entailment	0.9453977942466736	neutral	0.052182503044605255	contradiction	0.0024197089951485395
93	66	0	The car is photographed with a camera	There is a owner present	disjoint	neutral	0.9947687387466431	entailment	0.0032096952199935913	contradiction	0.0020216612610965967
93	66	0	The owner is photographed with a camera	There is a car present	disjoint	neutral	0.9696060419082642	contradiction	0.025836987420916557	entailment	0.004556961357593536
93	66	1	The car is in the water	The owner is wet	disjoint	neutral	0.9891229271888733	entailment	0.006779832299798727	contradiction	0.004097175318747759
93	66	1	The owner is in the water	The car is wet	disjoint	neutral	0.8987603783607483	entailment	0.09423238039016724	contradiction	0.007007159758359194
93	66	2	A car is outside near a campfire at night	There is a owner outside	disjoint	neutral	0.9454215168952942	entailment	0.05134870111942291	contradiction	0.003229781286790967
93	66	2	A owner is outside near a campfire at night	There is a car outside	disjoint	contradiction	0.9536983966827393	neutral	0.02997182495892048	entailment	0.01632978580892086
93	66	3	A young woman is looking at a car with a binocular	A owner is looked at by a woman	disjoint	neutral	0.9106279611587524	entailment	0.08732195943593979	contradiction	0.0020500689279288054
93	66	3	A young woman is looking at a owner with a binocular	A car is looked at by a woman	disjoint	contradiction	0.9526591897010803	neutral	0.03839494660496712	entailment	0.008945872075855732
93	66	4	Several people are moving towards the car	There is a group of people near the owner	disjoint	neutral	0.8146933913230896	entailment	0.18466897308826447	contradiction	0.0006376270903274417
93	66	4	Several people are moving towards the owner	There is a group of people near the car	disjoint	neutral	0.9598252773284912	entailment	0.03731000795960426	contradiction	0.002864728681743145
93	66	5	A bald man standing to the side of a car	The man stands near a owner.	disjoint	neutral	0.9936850666999817	entailment	0.006007607560604811	contradiction	0.00030728091951459646
93	66	5	A bald man standing to the side of a owner	The man stands near a car.	disjoint	neutral	0.9706507325172424	entailment	0.02060755342245102	contradiction	0.008741676807403564
93	66	6	A kid fetches a car by a tree in the yard.	a kid gets a owner	disjoint	neutral	0.8835152387619019	contradiction	0.061988715082407	entailment	0.05449606850743294
93	66	6	A kid fetches a owner by a tree in the yard.	a kid gets a car	disjoint	contradiction	0.9455987811088562	neutral	0.05009828135371208	entailment	0.004302988760173321
93	66	7	A green frog buys a car from a stand.	There is a green frog buying a owner	disjoint	contradiction	0.567555844783783	neutral	0.25217175483703613	entailment	0.1802724152803421
93	66	7	A green frog buys a owner from a stand.	There is a green frog buying a car	disjoint	contradiction	0.9086848497390747	neutral	0.08711255341768265	entailment	0.004202567506581545
93	66	8	A car	A owner	disjoint	contradiction	0.8431140780448914	neutral	0.1107364073395729	entailment	0.04614950716495514
93	66	8	A owner	A car	disjoint	contradiction	0.9879732131958008	neutral	0.008062253706157207	entailment	0.003964562900364399
94	67	0	The car is photographed with a camera	There is a sedan present	reverseentailment	neutral	0.9984851479530334	entailment	0.0009140795446000993	contradiction	0.0006009112112224102
94	67	0	The sedan is photographed with a camera	There is a car present	reverseentailment	entailment	0.998424768447876	neutral	0.0013947781408205628	contradiction	0.0001804420171538368
94	67	1	The car is in the water	The sedan is wet	reverseentailment	neutral	0.9878861904144287	entailment	0.011881464160978794	contradiction	0.0002323981316294521
94	67	1	The sedan is in the water	The car is wet	reverseentailment	entailment	0.9850226044654846	neutral	0.0148006035014987	contradiction	0.00017685870989225805
94	67	2	A car is outside near a campfire at night	There is a sedan outside	reverseentailment	neutral	0.9988756775856018	entailment	0.0007401769980788231	contradiction	0.00038418322219513357
94	67	2	A sedan is outside near a campfire at night	There is a car outside	reverseentailment	entailment	0.9934206604957581	neutral	0.006373894400894642	contradiction	0.00020547515305224806
94	67	3	A young woman is looking at a car with a binocular	A sedan is looked at by a woman	reverseentailment	neutral	0.9989387392997742	entailment	0.0009953976841643453	contradiction	6.587686948478222e-05
94	67	3	A young woman is looking at a sedan with a binocular	A car is looked at by a woman	reverseentailment	entailment	0.9838624596595764	neutral	0.01593850925564766	contradiction	0.0001990669989027083
94	67	4	Several people are moving towards the car	There is a group of people near the sedan	reverseentailment	neutral	0.995130181312561	entailment	0.004631676711142063	contradiction	0.00023825623793527484
94	67	4	Several people are moving towards the sedan	There is a group of people near the car	reverseentailment	entailment	0.9900975227355957	neutral	0.009684738703072071	contradiction	0.00021781781106255949
94	67	5	A bald man standing to the side of a car	The man stands near a sedan.	reverseentailment	neutral	0.9992867112159729	entailment	0.0006092513795010746	contradiction	0.00010416037548566237
94	67	5	A bald man standing to the side of a sedan	The man stands near a car.	reverseentailment	entailment	0.9935731291770935	neutral	0.006260840687900782	contradiction	0.00016608636360615492
94	67	6	A kid fetches a car by a tree in the yard.	a kid gets a sedan	reverseentailment	neutral	0.9997466206550598	contradiction	0.00014226156054064631	entailment	0.000111111716250889
94	67	6	A kid fetches a sedan by a tree in the yard.	a kid gets a car	reverseentailment	entailment	0.993623673915863	neutral	0.006210413761436939	contradiction	0.0001659885310800746
94	67	7	A green frog buys a car from a stand.	There is a green frog buying a sedan	reverseentailment	neutral	0.9994111061096191	entailment	0.0004130165616516024	contradiction	0.00017586941248737276
94	67	7	A green frog buys a sedan from a stand.	There is a green frog buying a car	reverseentailment	entailment	0.9783616662025452	neutral	0.021008307114243507	contradiction	0.0006300334352999926
94	67	8	A car	A sedan	reverseentailment	neutral	0.9960592985153198	entailment	0.0030635944567620754	contradiction	0.0008770780987106264
94	67	8	A sedan	A car	reverseentailment	entailment	0.948062002658844	neutral	0.0504678376019001	contradiction	0.0014701042091473937
95	67	0	The car is photographed with a camera	There is a australian sedan present	reverseentailment	neutral	0.9981845021247864	contradiction	0.001632488565519452	entailment	0.0001829576212912798
95	67	0	The australian sedan is photographed with a camera	There is a car present	reverseentailment	entailment	0.9990236759185791	neutral	0.0008482472621835768	contradiction	0.00012804615835193545
95	67	1	The car is in the water	The australian sedan is wet	reverseentailment	neutral	0.9992281198501587	entailment	0.0005976711981929839	contradiction	0.0001741142914397642
95	67	1	The australian sedan is in the water	The car is wet	reverseentailment	entailment	0.9874401092529297	neutral	0.012378919869661331	contradiction	0.0001809501409297809
95	67	2	A car is outside near a campfire at night	There is a australian sedan outside	reverseentailment	neutral	0.9993206262588501	contradiction	0.0005249324021860957	entailment	0.00015450597857125103
95	67	2	A australian sedan is outside near a campfire at night	There is a car outside	reverseentailment	entailment	0.9946815371513367	neutral	0.005126103293150663	contradiction	0.00019237784727010876
95	67	3	A young woman is looking at a car with a binocular	A australian sedan is looked at by a woman	reverseentailment	neutral	0.9996097683906555	entailment	0.0002543528680689633	contradiction	0.00013593121548183262
95	67	3	A young woman is looking at a australian sedan with a binocular	A car is looked at by a woman	reverseentailment	entailment	0.9869250059127808	neutral	0.012881494127213955	contradiction	0.0001935082400450483
