CombID	SenID	templatenum	prem	hyp	label	top1	top1_score	top2	top2_score	top3	top3_score
17	12	3	A young woman is looking at a baby with a binocular	A kid is looked at by a woman	alternation	entailment	0.9936262369155884	neutral	0.00613109115511179	contradiction	0.00024267428671009839
17	12	3	A young woman is looking at a kid with a binocular	A baby is looked at by a woman	alternation	entailment	0.7742762565612793	neutral	0.2226703017950058	contradiction	0.0030534579418599606
17	12	4	Several people are moving towards the baby	There is a group of people near the kid	alternation	entailment	0.9771111011505127	neutral	0.022320827469229698	contradiction	0.0005680529866367579
17	12	4	Several people are moving towards the kid	There is a group of people near the baby	alternation	entailment	0.8242127895355225	neutral	0.17432591319084167	contradiction	0.0014613163657486439
17	12	5	A bald man standing to the side of a baby	The man stands near a kid.	alternation	entailment	0.97270667552948	neutral	0.025802478194236755	contradiction	0.0014908647863194346
17	12	5	A bald man standing to the side of a kid	The man stands near a baby.	alternation	entailment	0.5305056571960449	neutral	0.4557182490825653	contradiction	0.013776087202131748
17	12	6	A kid fetches a baby by a tree in the yard.	a kid gets a kid	alternation	entailment	0.953932523727417	neutral	0.02690747193992138	contradiction	0.019159948453307152
17	12	6	A kid fetches a kid by a tree in the yard.	a kid gets a baby	alternation	neutral	0.5873163342475891	contradiction	0.21594901382923126	entailment	0.19673466682434082
17	12	7	A green frog buys a baby from a stand.	There is a green frog buying a kid	alternation	entailment	0.9894860982894897	neutral	0.009724057279527187	contradiction	0.0007898706244304776
17	12	7	A green frog buys a kid from a stand.	There is a green frog buying a baby	alternation	entailment	0.9492776393890381	neutral	0.04968556389212608	contradiction	0.0010367785580456257
17	12	8	A baby	A kid	alternation	entailment	0.9807325005531311	neutral	0.018754689022898674	contradiction	0.0005127335316501558
17	12	8	A kid	A baby	alternation	neutral	0.6858695149421692	entailment	0.28591659665107727	contradiction	0.028213966637849808
18	13	0	The baby is photographed with a camera	There is a mother present	alternation	neutral	0.804497480392456	entailment	0.19415488839149475	contradiction	0.0013476053718477488
18	13	0	The mother is photographed with a camera	There is a baby present	alternation	neutral	0.7923129796981812	entailment	0.1957997828722	contradiction	0.011887278407812119
18	13	1	The baby is in the water	The mother is wet	alternation	neutral	0.8093541264533997	entailment	0.1869884729385376	contradiction	0.003657498862594366
18	13	1	The mother is in the water	The baby is wet	alternation	neutral	0.5745434761047363	entailment	0.4243175685405731	contradiction	0.0011389306746423244
18	13	2	A baby is outside near a campfire at night	There is a mother outside	alternation	neutral	0.918671190738678	contradiction	0.04342157393693924	entailment	0.03790724277496338
18	13	2	A mother is outside near a campfire at night	There is a baby outside	alternation	neutral	0.897348940372467	entailment	0.0884624645113945	contradiction	0.014188598841428757
18	13	3	A young woman is looking at a baby with a binocular	A mother is looked at by a woman	alternation	contradiction	0.688969075679779	neutral	0.2525824308395386	entailment	0.058448463678359985
18	13	3	A young woman is looking at a mother with a binocular	A baby is looked at by a woman	alternation	neutral	0.5136746168136597	entailment	0.2973279654979706	contradiction	0.18899744749069214
18	13	4	Several people are moving towards the baby	There is a group of people near the mother	alternation	neutral	0.4773717224597931	entailment	0.4706000089645386	contradiction	0.052028268575668335
18	13	4	Several people are moving towards the mother	There is a group of people near the baby	alternation	neutral	0.7661249041557312	contradiction	0.15870258212089539	entailment	0.075172558426857
18	13	5	A bald man standing to the side of a baby	The man stands near a mother.	alternation	entailment	0.5177029371261597	neutral	0.4318411946296692	contradiction	0.05045589059591293
18	13	5	A bald man standing to the side of a mother	The man stands near a baby.	alternation	neutral	0.8339404463768005	entailment	0.1279393881559372	contradiction	0.038120150566101074
18	13	6	A kid fetches a baby by a tree in the yard.	a kid gets a mother	alternation	contradiction	0.502253532409668	neutral	0.41533172130584717	entailment	0.08241475373506546
18	13	6	A kid fetches a mother by a tree in the yard.	a kid gets a baby	alternation	neutral	0.5687124133110046	contradiction	0.3259061872959137	entailment	0.10538139194250107
18	13	7	A green frog buys a baby from a stand.	There is a green frog buying a mother	alternation	contradiction	0.6074346899986267	entailment	0.3383398652076721	neutral	0.05422541871666908
18	13	7	A green frog buys a mother from a stand.	There is a green frog buying a baby	alternation	entailment	0.7494927644729614	contradiction	0.1826932281255722	neutral	0.0678139477968216
18	13	8	A baby	A mother	alternation	contradiction	0.8687609434127808	neutral	0.12981051206588745	entailment	0.0014285024954006076
18	13	8	A mother	A baby	alternation	neutral	0.6211861371994019	contradiction	0.36538586020469666	entailment	0.01342807151377201
19	14	0	The background is photographed with a camera	There is a light present	disjoint	neutral	0.5807740688323975	entailment	0.39577165246009827	contradiction	0.023454295471310616
19	14	0	The light is photographed with a camera	There is a background present	disjoint	entailment	0.670021116733551	neutral	0.25389787554740906	contradiction	0.0760810375213623
19	14	1	The background is in the water	The light is wet	disjoint	neutral	0.8542117476463318	entailment	0.12464770674705505	contradiction	0.021140562370419502
19	14	1	The light is in the water	The background is wet	disjoint	entailment	0.7219613790512085	neutral	0.27286556363105774	contradiction	0.005172981880605221
19	14	2	A background is outside near a campfire at night	There is a light outside	disjoint	entailment	0.903124213218689	neutral	0.08904046565294266	contradiction	0.007835304364562035
19	14	2	A light is outside near a campfire at night	There is a background outside	disjoint	entailment	0.9070896506309509	neutral	0.08773161470890045	contradiction	0.005178728140890598
19	14	3	A young woman is looking at a background with a binocular	A light is looked at by a woman	disjoint	neutral	0.6626731753349304	entailment	0.2287599891424179	contradiction	0.10856682062149048
19	14	3	A young woman is looking at a light with a binocular	A background is looked at by a woman	disjoint	neutral	0.618882417678833	contradiction	0.2404039204120636	entailment	0.140713632106781
19	14	4	Several people are moving towards the background	There is a group of people near the light	disjoint	neutral	0.719647228717804	entailment	0.1597118377685547	contradiction	0.12064096331596375
19	14	4	Several people are moving towards the light	There is a group of people near the background	disjoint	entailment	0.5725495219230652	neutral	0.39602550864219666	contradiction	0.031424909830093384
19	14	5	A bald man standing to the side of a background	The man stands near a light.	disjoint	neutral	0.9548541903495789	contradiction	0.026869868859648705	entailment	0.018275944516062737
19	14	5	A bald man standing to the side of a light	The man stands near a background.	disjoint	entailment	0.8747480511665344	neutral	0.09558920562267303	contradiction	0.029662782326340675
19	14	6	A kid fetches a background by a tree in the yard.	a kid gets a light	disjoint	contradiction	0.6146618127822876	neutral	0.26307570934295654	entailment	0.12226250767707825
19	14	6	A kid fetches a light by a tree in the yard.	a kid gets a background	disjoint	entailment	0.4220445454120636	neutral	0.37243351340293884	contradiction	0.20552197098731995
19	14	7	A green frog buys a background from a stand.	There is a green frog buying a light	disjoint	contradiction	0.967228353023529	neutral	0.026654910296201706	entailment	0.00611678883433342
19	14	7	A green frog buys a light from a stand.	There is a green frog buying a background	disjoint	contradiction	0.9392037391662598	neutral	0.035968806594610214	entailment	0.024827443063259125
19	14	8	A background	A light	disjoint	contradiction	0.6835891604423523	neutral	0.3013926148414612	entailment	0.015018201433122158
19	14	8	A light	A background	disjoint	neutral	0.7231345176696777	contradiction	0.2106446921825409	entailment	0.0662207305431366
20	15	0	The ball is photographed with a camera	There is a basketball present	reverseentailment	neutral	0.745197594165802	entailment	0.25326961278915405	contradiction	0.001532795955426991
20	15	0	The basketball is photographed with a camera	There is a ball present	reverseentailment	entailment	0.9874645471572876	neutral	0.011188461445271969	contradiction	0.0013470086269080639
20	15	1	The ball is in the water	The basketball is wet	reverseentailment	entailment	0.9725208282470703	neutral	0.027099765837192535	contradiction	0.00037932602572254837
20	15	1	The basketball is in the water	The ball is wet	reverseentailment	entailment	0.9966517090797424	neutral	0.0031493690330535173	contradiction	0.0001988483127206564
20	15	2	A ball is outside near a campfire at night	There is a basketball outside	reverseentailment	neutral	0.9890543222427368	entailment	0.009298467077314854	contradiction	0.0016472695861011744
20	15	2	A basketball is outside near a campfire at night	There is a ball outside	reverseentailment	entailment	0.987722635269165	neutral	0.011977270245552063	contradiction	0.00030014707590453327
20	15	3	A young woman is looking at a ball with a binocular	A basketball is looked at by a woman	reverseentailment	neutral	0.9566812515258789	entailment	0.04179844632744789	contradiction	0.0015203343937173486
20	15	3	A young woman is looking at a basketball with a binocular	A ball is looked at by a woman	reverseentailment	entailment	0.9914207458496094	neutral	0.008196325972676277	contradiction	0.000382895115762949
20	15	4	Several people are moving towards the ball	There is a group of people near the basketball	reverseentailment	entailment	0.958903431892395	neutral	0.04065285623073578	contradiction	0.00044380081817507744
20	15	4	Several people are moving towards the basketball	There is a group of people near the ball	reverseentailment	entailment	0.9571842551231384	neutral	0.042102787643671036	contradiction	0.0007129803998395801
20	15	5	A bald man standing to the side of a ball	The man stands near a basketball.	reverseentailment	neutral	0.9103020429611206	entailment	0.08754140883684158	contradiction	0.0021566005889326334
20	15	5	A bald man standing to the side of a basketball	The man stands near a ball.	reverseentailment	entailment	0.9666287302970886	neutral	0.03179743140935898	contradiction	0.0015737713547423482
20	15	6	A kid fetches a ball by a tree in the yard.	a kid gets a basketball	reverseentailment	neutral	0.9528372883796692	contradiction	0.04087219387292862	entailment	0.0062905289232730865
20	15	6	A kid fetches a basketball by a tree in the yard.	a kid gets a ball	reverseentailment	entailment	0.9810851812362671	neutral	0.01814236305654049	contradiction	0.0007724282331764698
20	15	7	A green frog buys a ball from a stand.	There is a green frog buying a basketball	reverseentailment	neutral	0.9896095991134644	contradiction	0.006444463972002268	entailment	0.003945858683437109
20	15	7	A green frog buys a basketball from a stand.	There is a green frog buying a ball	reverseentailment	entailment	0.9935460686683655	neutral	0.006204415112733841	contradiction	0.0002495167136657983
20	15	8	A ball	A basketball	reverseentailment	neutral	0.9108763337135315	entailment	0.08737068623304367	contradiction	0.001752984244376421
20	15	8	A basketball	A ball	reverseentailment	entailment	0.9806472063064575	neutral	0.018140841275453568	contradiction	0.0012119334423914552
21	16	0	The ball is photographed with a camera	There is a mitt present	disjoint	neutral	0.6203073263168335	contradiction	0.24382013082504272	entailment	0.13587258756160736
21	16	0	The mitt is photographed with a camera	There is a ball present	disjoint	neutral	0.7121245265007019	contradiction	0.21595892310142517	entailment	0.07191653549671173
21	16	1	The ball is in the water	The mitt is wet	disjoint	neutral	0.9407533407211304	entailment	0.05823936313390732	contradiction	0.0010073254816234112
21	16	1	The mitt is in the water	The ball is wet	disjoint	neutral	0.9150503873825073	entailment	0.08139534294605255	contradiction	0.0035543632693588734
21	16	2	A ball is outside near a campfire at night	There is a mitt outside	disjoint	neutral	0.8673441410064697	entailment	0.08007189631462097	contradiction	0.052583955228328705
21	16	2	A mitt is outside near a campfire at night	There is a ball outside	disjoint	neutral	0.8371381163597107	contradiction	0.12819166481494904	entailment	0.03467012941837311
21	16	3	A young woman is looking at a ball with a binocular	A mitt is looked at by a woman	disjoint	contradiction	0.5120529532432556	neutral	0.2496722936630249	entailment	0.23827476799488068
21	16	3	A young woman is looking at a mitt with a binocular	A ball is looked at by a woman	disjoint	neutral	0.7653999924659729	entailment	0.18731260299682617	contradiction	0.04728742316365242
21	16	4	Several people are moving towards the ball	There is a group of people near the mitt	disjoint	neutral	0.5898313522338867	entailment	0.380377858877182	contradiction	0.02979080192744732
21	16	4	Several people are moving towards the mitt	There is a group of people near the ball	disjoint	entailment	0.8925875425338745	neutral	0.102210134267807	contradiction	0.005202319473028183
21	16	5	A bald man standing to the side of a ball	The man stands near a mitt.	disjoint	neutral	0.6671028137207031	entailment	0.29376134276390076	contradiction	0.03913586959242821
21	16	5	A bald man standing to the side of a mitt	The man stands near a ball.	disjoint	neutral	0.4892992079257965	entailment	0.4818975627422333	contradiction	0.028803221881389618
21	16	6	A kid fetches a ball by a tree in the yard.	a kid gets a mitt	disjoint	neutral	0.7632039785385132	entailment	0.1750800460577011	contradiction	0.0617159940302372
21	16	6	A kid fetches a mitt by a tree in the yard.	a kid gets a ball	disjoint	neutral	0.4948364496231079	contradiction	0.40956613421440125	entailment	0.09559738636016846
21	16	7	A green frog buys a ball from a stand.	There is a green frog buying a mitt	disjoint	contradiction	0.6500179171562195	neutral	0.3168203830718994	entailment	0.03316168487071991
21	16	7	A green frog buys a mitt from a stand.	There is a green frog buying a ball	disjoint	contradiction	0.3514277935028076	entailment	0.33415380120277405	neutral	0.3144184350967407
21	16	8	A ball	A mitt	disjoint	neutral	0.5345941781997681	contradiction	0.4527575373649597	entailment	0.012648262083530426
21	16	8	A mitt	A ball	disjoint	neutral	0.6033359169960022	contradiction	0.3719232976436615	entailment	0.02474072203040123
22	17	0	The bank is photographed with a camera	There is a river present	disjoint	neutral	0.8149335980415344	entailment	0.16738125681877136	contradiction	0.017685169354081154
22	17	0	The river is photographed with a camera	There is a bank present	disjoint	entailment	0.5505921840667725	neutral	0.43658187985420227	contradiction	0.012825907208025455
22	17	1	The bank is in the water	The river is wet	disjoint	neutral	0.5944475531578064	entailment	0.4024393558502197	contradiction	0.003113136626780033
22	17	1	The river is in the water	The bank is wet	disjoint	neutral	0.6399145722389221	entailment	0.35898837447166443	contradiction	0.0010971262818202376
22	17	2	A bank is outside near a campfire at night	There is a river outside	disjoint	neutral	0.6664301156997681	contradiction	0.32202446460723877	entailment	0.011545398272573948
22	17	2	A river is outside near a campfire at night	There is a bank outside	disjoint	entailment	0.6195222735404968	neutral	0.3753874897956848	contradiction	0.005090207327157259
22	17	3	A young woman is looking at a bank with a binocular	A river is looked at by a woman	disjoint	neutral	0.9670922160148621	entailment	0.025671957060694695	contradiction	0.007235825527459383
22	17	3	A young woman is looking at a river with a binocular	A bank is looked at by a woman	disjoint	entailment	0.6489980220794678	neutral	0.3047628700733185	contradiction	0.04623913764953613
22	17	4	Several people are moving towards the bank	There is a group of people near the river	disjoint	neutral	0.815606951713562	entailment	0.18321646749973297	contradiction	0.0011765242088586092
22	17	4	Several people are moving towards the river	There is a group of people near the bank	disjoint	neutral	0.5639035105705261	entailment	0.43119412660598755	contradiction	0.004902353975921869
22	17	5	A bald man standing to the side of a bank	The man stands near a river.	disjoint	neutral	0.9659338593482971	entailment	0.03177819773554802	contradiction	0.0022880269680172205
22	17	5	A bald man standing to the side of a river	The man stands near a bank.	disjoint	entailment	0.9193453192710876	neutral	0.07846923917531967	contradiction	0.0021854634396731853
22	17	6	A kid fetches a bank by a tree in the yard.	a kid gets a river	disjoint	contradiction	0.7552173137664795	neutral	0.22371968626976013	entailment	0.02106297016143799
22	17	6	A kid fetches a river by a tree in the yard.	a kid gets a bank	disjoint	entailment	0.49220722913742065	neutral	0.3261421024799347	contradiction	0.18165066838264465
22	17	7	A green frog buys a bank from a stand.	There is a green frog buying a river	disjoint	contradiction	0.9154090285301208	neutral	0.06477122753858566	entailment	0.019819678738713264
22	17	7	A green frog buys a river from a stand.	There is a green frog buying a bank	disjoint	entailment	0.4874950349330902	contradiction	0.47220683097839355	neutral	0.04029810428619385
22	17	8	A bank	A river	disjoint	neutral	0.7668053507804871	contradiction	0.21691152453422546	entailment	0.01628306694328785
22	17	8	A river	A bank	disjoint	neutral	0.8844975233078003	contradiction	0.09684904664754868	entailment	0.018653498962521553
23	18	0	The baseball is photographed with a camera	There is a football present	alternation	contradiction	0.9324133992195129	neutral	0.06528931111097336	entailment	0.002297356491908431
23	18	0	The football is photographed with a camera	There is a baseball present	alternation	contradiction	0.9623679518699646	neutral	0.03613492473959923	entailment	0.0014971076743677258
23	18	1	The baseball is in the water	The football is wet	alternation	neutral	0.9380231499671936	contradiction	0.053929153829813004	entailment	0.008047621697187424
23	18	1	The football is in the water	The baseball is wet	alternation	neutral	0.9340853691101074	contradiction	0.05994952470064163	entailment	0.005965155083686113
23	18	2	A baseball is outside near a campfire at night	There is a football outside	alternation	contradiction	0.9888673424720764	neutral	0.010876928456127644	entailment	0.00025573180755600333
23	18	2	A football is outside near a campfire at night	There is a baseball outside	alternation	contradiction	0.9919730424880981	neutral	0.007791161071509123	entailment	0.00023579686239827424
23	18	3	A young woman is looking at a baseball with a binocular	A football is looked at by a woman	alternation	contradiction	0.9813669323921204	neutral	0.018127422779798508	entailment	0.0005056253867223859
23	18	3	A young woman is looking at a football with a binocular	A baseball is looked at by a woman	alternation	contradiction	0.9673696756362915	neutral	0.03205322101712227	entailment	0.0005770715069957078
23	18	4	Several people are moving towards the baseball	There is a group of people near the football	alternation	contradiction	0.9883678555488586	neutral	0.01120244525372982	entailment	0.00042971569928340614
23	18	4	Several people are moving towards the football	There is a group of people near the baseball	alternation	contradiction	0.9882926344871521	neutral	0.011248196475207806	entailment	0.00045921863056719303
23	18	5	A bald man standing to the side of a baseball	The man stands near a football.	alternation	contradiction	0.9894746541976929	neutral	0.008828309364616871	entailment	0.0016970685683190823
23	18	5	A bald man standing to the side of a football	The man stands near a baseball.	alternation	contradiction	0.9922276139259338	neutral	0.0069299074821174145	entailment	0.0008425026317127049
23	18	6	A kid fetches a baseball by a tree in the yard.	a kid gets a football	alternation	contradiction	0.9977710247039795	neutral	0.0017253388650715351	entailment	0.0005037055816501379
23	18	6	A kid fetches a football by a tree in the yard.	a kid gets a baseball	alternation	contradiction	0.9982106685638428	neutral	0.001513441326096654	entailment	0.00027585565112531185
23	18	7	A green frog buys a baseball from a stand.	There is a green frog buying a football	alternation	contradiction	0.9987432360649109	neutral	0.0006568623939529061	entailment	0.0005999451968818903
23	18	7	A green frog buys a football from a stand.	There is a green frog buying a baseball	alternation	contradiction	0.9987572431564331	neutral	0.0009225812973454595	entailment	0.00032023442327044904
23	18	8	A baseball	A football	alternation	contradiction	0.9188849329948425	neutral	0.0606546550989151	entailment	0.020460426807403564
23	18	8	A football	A baseball	alternation	contradiction	0.8501537442207336	neutral	0.11970696598291397	entailment	0.030139312148094177
24	19	0	The baseball is photographed with a camera	There is a hit present	disjoint	neutral	0.9940991401672363	contradiction	0.003593619680032134	entailment	0.002307348884642124
24	19	0	The hit is photographed with a camera	There is a baseball present	disjoint	neutral	0.9671277403831482	entailment	0.020996341481804848	contradiction	0.011875844560563564
24	19	1	The baseball is in the water	The hit is wet	disjoint	entailment	0.958498477935791	neutral	0.04078769311308861	contradiction	0.0007138354703783989
24	19	1	The hit is in the water	The baseball is wet	disjoint	entailment	0.7952809929847717	neutral	0.2035677433013916	contradiction	0.0011512847850099206
24	19	2	A baseball is outside near a campfire at night	There is a hit outside	disjoint	neutral	0.9836677312850952	entailment	0.014299475587904453	contradiction	0.0020328208338469267
24	19	2	A hit is outside near a campfire at night	There is a baseball outside	disjoint	neutral	0.8803017735481262	entailment	0.08592992275953293	contradiction	0.033768296241760254
24	19	3	A young woman is looking at a baseball with a binocular	A hit is looked at by a woman	disjoint	neutral	0.8668507933616638	entailment	0.13032184541225433	contradiction	0.0028273952193558216
24	19	3	A young woman is looking at a hit with a binocular	A baseball is looked at by a woman	disjoint	entailment	0.6009228229522705	neutral	0.3919220566749573	contradiction	0.007155078928917646
24	19	4	Several people are moving towards the baseball	There is a group of people near the hit	disjoint	entailment	0.7937333583831787	neutral	0.2010110467672348	contradiction	0.005255611147731543
24	19	4	Several people are moving towards the hit	There is a group of people near the baseball	disjoint	entailment	0.7755424976348877	neutral	0.2211422324180603	contradiction	0.0033152634277939796
24	19	5	A bald man standing to the side of a baseball	The man stands near a hit.	disjoint	neutral	0.7651024460792542	entailment	0.18711420893669128	contradiction	0.047783371061086655
24	19	5	A bald man standing to the side of a hit	The man stands near a baseball.	disjoint	entailment	0.5376161336898804	neutral	0.44485029578208923	contradiction	0.017533525824546814
24	19	6	A kid fetches a baseball by a tree in the yard.	a kid gets a hit	disjoint	neutral	0.8346914052963257	contradiction	0.14809414744377136	entailment	0.017214447259902954
24	19	6	A kid fetches a hit by a tree in the yard.	a kid gets a baseball	disjoint	neutral	0.4990067481994629	entailment	0.4705091714859009	contradiction	0.03048405423760414
24	19	7	A green frog buys a baseball from a stand.	There is a green frog buying a hit	disjoint	neutral	0.7197676301002502	entailment	0.210303395986557	contradiction	0.06992898881435394
24	19	7	A green frog buys a hit from a stand.	There is a green frog buying a baseball	disjoint	neutral	0.6355446577072144	entailment	0.3249112367630005	contradiction	0.03954411298036575
24	19	8	A baseball	A hit	disjoint	neutral	0.9365697503089905	contradiction	0.034575704485177994	entailment	0.028854647651314735
24	19	8	A hit	A baseball	disjoint	neutral	0.9250332713127136	entailment	0.04584113135933876	contradiction	0.029125526547431946
25	20	0	The basketball is photographed with a camera	There is a game present	forwardentailment	neutral	0.7630395293235779	entailment	0.2317049503326416	contradiction	0.005255486350506544
25	20	0	The game is photographed with a camera	There is a basketball present	forwardentailment	neutral	0.933975875377655	entailment	0.06274235993623734	contradiction	0.003281746292486787
25	20	1	The basketball is in the water	The game is wet	forwardentailment	entailment	0.7986099123954773	neutral	0.20037615299224854	contradiction	0.00101386324968189
25	20	1	The game is in the water	The basketball is wet	forwardentailment	entailment	0.507500410079956	neutral	0.4907425343990326	contradiction	0.0017570718191564083
25	20	2	A basketball is outside near a campfire at night	There is a game outside	forwardentailment	neutral	0.5202440023422241	entailment	0.47697269916534424	contradiction	0.00278332456946373
25	20	2	A game is outside near a campfire at night	There is a basketball outside	forwardentailment	neutral	0.9936915636062622	entailment	0.00462754862383008	contradiction	0.0016808611107990146
25	20	3	A young woman is looking at a basketball with a binocular	A game is looked at by a woman	forwardentailment	entailment	0.9629465937614441	neutral	0.0355374850332737	contradiction	0.0015159311005845666
25	20	3	A young woman is looking at a game with a binocular	A basketball is looked at by a woman	forwardentailment	neutral	0.9882595539093018	entailment	0.009710432030260563	contradiction	0.0020299465395510197
25	20	4	Several people are moving towards the basketball	There is a group of people near the game	forwardentailment	entailment	0.9403439164161682	neutral	0.058960627764463425	contradiction	0.0006954563432373106
25	20	4	Several people are moving towards the game	There is a group of people near the basketball	forwardentailment	neutral	0.9577235579490662	entailment	0.04020557180047035	contradiction	0.0020707757212221622
25	20	5	A bald man standing to the side of a basketball	The man stands near a game.	forwardentailment	entailment	0.6796662211418152	neutral	0.31121763586997986	contradiction	0.009116079658269882
25	20	5	A bald man standing to the side of a game	The man stands near a basketball.	forwardentailment	neutral	0.9718942642211914	entailment	0.025221223011612892	contradiction	0.0028845856431871653
25	20	6	A kid fetches a basketball by a tree in the yard.	a kid gets a game	forwardentailment	entailment	0.5195428133010864	neutral	0.4614115357398987	contradiction	0.01904567889869213
25	20	6	A kid fetches a game by a tree in the yard.	a kid gets a basketball	forwardentailment	neutral	0.9829248785972595	entailment	0.009142346680164337	contradiction	0.007932723499834538
25	20	7	A green frog buys a basketball from a stand.	There is a green frog buying a game	forwardentailment	entailment	0.8942202925682068	neutral	0.09610307961702347	contradiction	0.009676620364189148
25	20	7	A green frog buys a game from a stand.	There is a green frog buying a basketball	forwardentailment	neutral	0.9905431866645813	contradiction	0.004812735598534346	entailment	0.004644087515771389
25	20	8	A basketball	A game	forwardentailment	entailment	0.8000198602676392	neutral	0.19724152982234955	contradiction	0.002738611539825797
25	20	8	A game	A basketball	forwardentailment	neutral	0.9599304795265198	entailment	0.030125431716442108	contradiction	0.009944063611328602
26	20	0	The basketball operations is photographed with a camera	There is a games present	disjoint	entailment	0.6235755681991577	neutral	0.3678476810455322	contradiction	0.008576715365052223
26	20	0	The games is photographed with a camera	There is a basketball operations present	disjoint	neutral	0.8122122883796692	entailment	0.1815815567970276	contradiction	0.006206204649060965
26	20	1	The basketball operations is in the water	The games is wet	disjoint	entailment	0.9765510559082031	neutral	0.02217325195670128	contradiction	0.0012756774667650461
26	20	1	The games is in the water	The basketball operations is wet	disjoint	entailment	0.8657063245773315	neutral	0.13241495192050934	contradiction	0.0018786797299981117
26	20	2	A basketball operations is outside near a campfire at night	There is a games outside	disjoint	entailment	0.9049863219261169	neutral	0.08885787427425385	contradiction	0.006155816838145256
26	20	2	A games is outside near a campfire at night	There is a basketball operations outside	disjoint	neutral	0.8885757923126221	entailment	0.0974249318242073	contradiction	0.01399928331375122
26	20	3	A young woman is looking at a basketball operations with a binocular	A games is looked at by a woman	disjoint	entailment	0.9840589761734009	neutral	0.014436567202210426	contradiction	0.0015045034233480692
26	20	3	A young woman is looking at a games with a binocular	A basketball operations is looked at by a woman	disjoint	neutral	0.955161452293396	entailment	0.04221893846988678	contradiction	0.002619556849822402
26	20	4	Several people are moving towards the basketball operations	There is a group of people near the games	disjoint	entailment	0.9385952949523926	neutral	0.05995871499180794	contradiction	0.001446084352210164
26	20	4	Several people are moving towards the games	There is a group of people near the basketball operations	disjoint	neutral	0.9435969591140747	entailment	0.053787365555763245	contradiction	0.0026157547254115343
26	20	5	A bald man standing to the side of a basketball operations	The man stands near a games.	disjoint	entailment	0.8969845771789551	neutral	0.09258914738893509	contradiction	0.01042624656111002
26	20	5	A bald man standing to the side of a games	The man stands near a basketball operations.	disjoint	neutral	0.6573377251625061	entailment	0.33076712489128113	contradiction	0.011895153671503067
26	20	6	A kid fetches a basketball operations by a tree in the yard.	a kid gets a games	disjoint	entailment	0.9466493129730225	neutral	0.0356123223900795	contradiction	0.017738381400704384
26	20	6	A kid fetches a games by a tree in the yard.	a kid gets a basketball operations	disjoint	neutral	0.6616383194923401	contradiction	0.3180878758430481	entailment	0.020273759961128235
26	20	7	A green frog buys a basketball operations from a stand.	There is a green frog buying a games	disjoint	entailment	0.9656441807746887	neutral	0.028863785788416862	contradiction	0.005492039956152439
26	20	7	A green frog buys a games from a stand.	There is a green frog buying a basketball operations	disjoint	neutral	0.9751375317573547	contradiction	0.012928344309329987	entailment	0.011934065259993076
26	20	8	A basketball operations	A games	disjoint	entailment	0.8027234673500061	neutral	0.13145947456359863	contradiction	0.06581704318523407
26	20	8	A games	A basketball operations	disjoint	neutral	0.7973170876502991	entailment	0.135028675198555	contradiction	0.06765423715114594
27	22	0	The beach is photographed with a camera	There is a sun present	disjoint	neutral	0.7550277709960938	entailment	0.24374525249004364	contradiction	0.0012269922299310565
27	22	0	The sun is photographed with a camera	There is a beach present	disjoint	neutral	0.972905695438385	entailment	0.021925216540694237	contradiction	0.005169130861759186
27	22	1	The beach is in the water	The sun is wet	disjoint	neutral	0.9451390504837036	contradiction	0.03892839699983597	entailment	0.01593257486820221
27	22	1	The sun is in the water	The beach is wet	disjoint	neutral	0.7954705357551575	entailment	0.19162456691265106	contradiction	0.012904971837997437
27	22	2	A beach is outside near a campfire at night	There is a sun outside	disjoint	contradiction	0.9854965806007385	neutral	0.013196948915719986	entailment	0.0013065142557024956
27	22	2	A sun is outside near a campfire at night	There is a beach outside	disjoint	contradiction	0.577513575553894	neutral	0.416925311088562	entailment	0.005561075173318386
27	22	3	A young woman is looking at a beach with a binocular	A sun is looked at by a woman	disjoint	neutral	0.851600170135498	contradiction	0.07604148238897324	entailment	0.07235836237668991
27	22	3	A young woman is looking at a sun with a binocular	A beach is looked at by a woman	disjoint	neutral	0.8355724811553955	contradiction	0.10572023689746857	entailment	0.05870722606778145
27	22	4	Several people are moving towards the beach	There is a group of people near the sun	disjoint	entailment	0.6126713156700134	neutral	0.383559912443161	contradiction	0.0037687330041080713
27	22	4	Several people are moving towards the sun	There is a group of people near the beach	disjoint	neutral	0.9891355037689209	entailment	0.008372596465051174	contradiction	0.0024918699637055397
27	22	5	A bald man standing to the side of a beach	The man stands near a sun.	disjoint	neutral	0.6461154818534851	entailment	0.31674784421920776	contradiction	0.037136584520339966
27	22	5	A bald man standing to the side of a sun	The man stands near a beach.	disjoint	neutral	0.960459291934967	entailment	0.022839924320578575	contradiction	0.01670081913471222
27	22	6	A kid fetches a beach by a tree in the yard.	a kid gets a sun	disjoint	entailment	0.4539244472980499	neutral	0.41983935236930847	contradiction	0.1262362152338028
27	22	6	A kid fetches a sun by a tree in the yard.	a kid gets a beach	disjoint	contradiction	0.9825813174247742	neutral	0.015676645562052727	entailment	0.0017420115182176232
27	22	7	A green frog buys a beach from a stand.	There is a green frog buying a sun	disjoint	contradiction	0.7536259889602661	entailment	0.17699585855007172	neutral	0.06937810033559799
27	22	7	A green frog buys a sun from a stand.	There is a green frog buying a beach	disjoint	contradiction	0.9162447452545166	neutral	0.05732231214642525	entailment	0.026432981714606285
