CombID	SenID	templatenum	prem	hyp	top1	top1_score	top2	top2_score	top3	top3_score
24	24	2	A one wheel is outside near a campfire at night	There is a jacket outside	neutral	0.8555862903594971	entailment	0.07828547060489655	contradiction	0.0661282166838646
24	24	3	A young woman is looking at a jacket with a binocular	A one wheel is looked at by a woman	entailment	0.5001372694969177	contradiction	0.288985013961792	neutral	0.21087773144245148
24	24	3	A young woman is looking at a one wheel with a binocular	A jacket is looked at by a woman	contradiction	0.829550564289093	entailment	0.1302834451198578	neutral	0.0401659831404686
24	24	4	Several people are moving towards the jacket	There is a group of people near the one wheel	entailment	0.5555356740951538	contradiction	0.26031529903411865	neutral	0.18414902687072754
24	24	4	Several people are moving towards the one wheel	There is a group of people near the jacket	contradiction	0.5988788604736328	entailment	0.2842824161052704	neutral	0.11683870851993561
24	24	5	A bald man standing to the side of a jacket	The man stands near a one wheel.	contradiction	0.6565452814102173	neutral	0.30453577637672424	entailment	0.03891894221305847
24	24	5	A bald man standing to the side of a one wheel	The man stands near a jacket.	neutral	0.9290398955345154	contradiction	0.0683191567659378	entailment	0.0026409239508211613
24	24	6	A kid fetches a jacket by a tree in the yard.	a kid gets a one wheel	contradiction	0.9305875301361084	neutral	0.04199708625674248	entailment	0.027415381744503975
24	24	6	A kid fetches a one wheel by a tree in the yard.	a kid gets a jacket	contradiction	0.9896418452262878	neutral	0.00874681118875742	entailment	0.0016112920129671693
24	24	7	A green frog buys a jacket from a stand.	There is a green frog buying a one wheel	contradiction	0.9158238768577576	neutral	0.0705912783741951	entailment	0.013584831729531288
24	24	7	A green frog buys a one wheel from a stand.	There is a green frog buying a jacket	contradiction	0.9723501801490784	neutral	0.023130210116505623	entailment	0.004519606474786997
24	24	8	A jacket	A one wheel	contradiction	0.9867271780967712	entailment	0.00884624756872654	neutral	0.004426497500389814
24	24	8	A one wheel	A jacket	contradiction	0.99457848072052	entailment	0.0034579734783619642	neutral	0.0019635388161987066
25	24	0	The jacket is photographed with a camera	There is a skilled person present	neutral	0.6283200979232788	entailment	0.3672548234462738	contradiction	0.004425130318850279
25	24	0	The skilled person is photographed with a camera	There is a jacket present	neutral	0.9218292832374573	entailment	0.05308600142598152	contradiction	0.02508476935327053
25	24	1	The jacket is in the water	The skilled person is wet	neutral	0.7054556608200073	entailment	0.2718433439731598	contradiction	0.02270098775625229
25	24	1	The skilled person is in the water	The jacket is wet	neutral	0.7962613701820374	entailment	0.18530061841011047	contradiction	0.018437953665852547
25	24	2	A jacket is outside near a campfire at night	There is a skilled person outside	neutral	0.595904529094696	entailment	0.3957068622112274	contradiction	0.00838857889175415
25	24	2	A skilled person is outside near a campfire at night	There is a jacket outside	neutral	0.8450005650520325	entailment	0.14230920374393463	contradiction	0.012690174393355846
25	24	3	A young woman is looking at a jacket with a binocular	A skilled person is looked at by a woman	entailment	0.5051072835922241	neutral	0.46909889578819275	contradiction	0.02579382061958313
25	24	3	A young woman is looking at a skilled person with a binocular	A jacket is looked at by a woman	contradiction	0.8564761281013489	neutral	0.08718246221542358	entailment	0.056341446936130524
25	24	4	Several people are moving towards the jacket	There is a group of people near the skilled person	neutral	0.6755181550979614	entailment	0.31976592540740967	contradiction	0.004715997260063887
25	24	4	Several people are moving towards the skilled person	There is a group of people near the jacket	neutral	0.7408785223960876	entailment	0.22472698986530304	contradiction	0.03439449891448021
25	24	5	A bald man standing to the side of a jacket	The man stands near a skilled person.	neutral	0.8461737036705017	entailment	0.147670716047287	contradiction	0.0061556268483400345
25	24	5	A bald man standing to the side of a skilled person	The man stands near a jacket.	neutral	0.935188889503479	entailment	0.041844237595796585	contradiction	0.02296692319214344
25	24	6	A kid fetches a jacket by a tree in the yard.	a kid gets a skilled person	neutral	0.61687171459198	contradiction	0.2279786765575409	entailment	0.15514960885047913
25	24	6	A kid fetches a skilled person by a tree in the yard.	a kid gets a jacket	neutral	0.8123865127563477	contradiction	0.15835878252983093	entailment	0.029254768043756485
25	24	7	A green frog buys a jacket from a stand.	There is a green frog buying a skilled person	neutral	0.9075153470039368	contradiction	0.05264062434434891	entailment	0.03984404727816582
25	24	7	A green frog buys a skilled person from a stand.	There is a green frog buying a jacket	neutral	0.6828529834747314	contradiction	0.30424895882606506	entailment	0.012898038141429424
25	24	8	A jacket	A skilled person	neutral	0.8438659310340881	entailment	0.11045709252357483	contradiction	0.04567696526646614
25	24	8	A skilled person	A jacket	contradiction	0.7940595149993896	entailment	0.12198274582624435	neutral	0.0839577168226242
26	24	0	The motorbike is photographed with a camera	There is a bicycle present	entailment	0.8029657602310181	contradiction	0.11454957723617554	neutral	0.08248469978570938
26	24	0	The bicycle is photographed with a camera	There is a motorbike present	contradiction	0.7059887647628784	neutral	0.15557332336902618	entailment	0.1384378969669342
26	24	1	The motorbike is in the water	The bicycle is wet	entailment	0.8208402395248413	neutral	0.10753083974123001	contradiction	0.07162891328334808
26	24	1	The bicycle is in the water	The motorbike is wet	entailment	0.5469730496406555	contradiction	0.308243989944458	neutral	0.14478300511837006
26	24	2	A motorbike is outside near a campfire at night	There is a bicycle outside	entailment	0.9301472902297974	neutral	0.03978116437792778	contradiction	0.030071429908275604
26	24	2	A bicycle is outside near a campfire at night	There is a motorbike outside	contradiction	0.7456557750701904	entailment	0.1875687837600708	neutral	0.06677549332380295
26	24	3	A young woman is looking at a motorbike with a binocular	A bicycle is looked at by a woman	entailment	0.7290322184562683	contradiction	0.19629696011543274	neutral	0.07467074692249298
26	24	3	A young woman is looking at a bicycle with a binocular	A motorbike is looked at by a woman	contradiction	0.48974740505218506	entailment	0.4367172420024872	neutral	0.07353539764881134
26	24	4	Several people are moving towards the motorbike	There is a group of people near the bicycle	entailment	0.8037027716636658	contradiction	0.11824830621480942	neutral	0.0780489444732666
26	24	4	Several people are moving towards the bicycle	There is a group of people near the motorbike	entailment	0.8432092070579529	neutral	0.08299396932125092	contradiction	0.07379674166440964
26	24	5	A bald man standing to the side of a motorbike	The man stands near a bicycle.	contradiction	0.5727007985115051	entailment	0.34366270899772644	neutral	0.08363649249076843
26	24	5	A bald man standing to the side of a bicycle	The man stands near a motorbike.	contradiction	0.5628728270530701	entailment	0.34366732835769653	neutral	0.09345982223749161
26	24	6	A kid fetches a motorbike by a tree in the yard.	a kid gets a bicycle	contradiction	0.942503035068512	entailment	0.036798764020204544	neutral	0.020698165521025658
26	24	6	A kid fetches a bicycle by a tree in the yard.	a kid gets a motorbike	contradiction	0.9646934866905212	neutral	0.022519130259752274	entailment	0.012787328101694584
26	24	7	A green frog buys a motorbike from a stand.	There is a green frog buying a bicycle	contradiction	0.5966234803199768	entailment	0.3361152410507202	neutral	0.06726127862930298
26	24	7	A green frog buys a bicycle from a stand.	There is a green frog buying a motorbike	contradiction	0.7690740823745728	entailment	0.12819364666938782	neutral	0.10273219645023346
26	24	8	A motorbike	A bicycle	contradiction	0.8613298535346985	entailment	0.09615465253591537	neutral	0.04251549392938614
26	24	8	A bicycle	A motorbike	contradiction	0.9557286500930786	neutral	0.027101775631308556	entailment	0.017169594764709473
27	24	0	The motorbike is photographed with a camera	There is a person present	entailment	0.8253419995307922	neutral	0.1651013195514679	contradiction	0.009556646458804607
27	24	0	The person is photographed with a camera	There is a motorbike present	neutral	0.6401765942573547	contradiction	0.3183560073375702	entailment	0.04146735742688179
27	24	1	The motorbike is in the water	The person is wet	entailment	0.504895806312561	neutral	0.3489530384540558	contradiction	0.1461510956287384
27	24	1	The person is in the water	The motorbike is wet	contradiction	0.5985090136528015	neutral	0.2714991867542267	entailment	0.12999173998832703
27	24	2	A motorbike is outside near a campfire at night	There is a person outside	entailment	0.7496565580368042	neutral	0.21786527335643768	contradiction	0.03247819468379021
27	24	2	A person is outside near a campfire at night	There is a motorbike outside	contradiction	0.5769142508506775	neutral	0.3703329861164093	entailment	0.05275272578001022
27	24	3	A young woman is looking at a motorbike with a binocular	A person is looked at by a woman	entailment	0.8424170017242432	neutral	0.11256428062915802	contradiction	0.04501871392130852
27	24	3	A young woman is looking at a person with a binocular	A motorbike is looked at by a woman	contradiction	0.9036177396774292	neutral	0.08112539350986481	entailment	0.015256834216415882
27	24	4	Several people are moving towards the motorbike	There is a group of people near the person	entailment	0.8704001903533936	neutral	0.12567538022994995	contradiction	0.003924353048205376
27	24	4	Several people are moving towards the person	There is a group of people near the motorbike	neutral	0.4710129499435425	contradiction	0.44634708762168884	entailment	0.08263996243476868
27	24	5	A bald man standing to the side of a motorbike	The man stands near a person.	neutral	0.7094382047653198	entailment	0.2758367359638214	contradiction	0.014724991284310818
27	24	5	A bald man standing to the side of a person	The man stands near a motorbike.	contradiction	0.6536582708358765	neutral	0.3413524031639099	entailment	0.004989312030375004
27	24	6	A kid fetches a motorbike by a tree in the yard.	a kid gets a person	contradiction	0.7247840762138367	neutral	0.1764966994524002	entailment	0.09871926158666611
27	24	6	A kid fetches a person by a tree in the yard.	a kid gets a motorbike	contradiction	0.9744659066200256	neutral	0.022792939096689224	entailment	0.002741121919825673
27	24	7	A green frog buys a motorbike from a stand.	There is a green frog buying a person	contradiction	0.7391797304153442	neutral	0.22838285565376282	entailment	0.032437440007925034
27	24	7	A green frog buys a person from a stand.	There is a green frog buying a motorbike	contradiction	0.7909329533576965	neutral	0.20727874338626862	entailment	0.001788317458704114
27	24	8	A motorbike	A person	contradiction	0.8195164203643799	entailment	0.1478596329689026	neutral	0.03262396529316902
27	24	8	A person	A motorbike	contradiction	0.9910733103752136	entailment	0.004715431481599808	neutral	0.004211269784718752
28	24	0	The motorbike is photographed with a camera	There is a wheel present	entailment	0.9064294695854187	neutral	0.08553456515073776	contradiction	0.00803589727729559
28	24	0	The wheel is photographed with a camera	There is a motorbike present	neutral	0.5154021382331848	entailment	0.36866143345832825	contradiction	0.11593643575906754
28	24	1	The motorbike is in the water	The wheel is wet	entailment	0.6908987760543823	neutral	0.3030094504356384	contradiction	0.006091818679124117
28	24	1	The wheel is in the water	The motorbike is wet	neutral	0.633848249912262	entailment	0.35161885619163513	contradiction	0.014532863162457943
28	24	2	A motorbike is outside near a campfire at night	There is a wheel outside	entailment	0.95256507396698	neutral	0.04468020424246788	contradiction	0.0027547019999474287
28	24	2	A wheel is outside near a campfire at night	There is a motorbike outside	neutral	0.6669175624847412	entailment	0.30063125491142273	contradiction	0.032451242208480835
28	24	3	A young woman is looking at a motorbike with a binocular	A wheel is looked at by a woman	entailment	0.8584675788879395	neutral	0.12025093287229538	contradiction	0.021281415596604347
28	24	3	A young woman is looking at a wheel with a binocular	A motorbike is looked at by a woman	neutral	0.7378966212272644	entailment	0.2501671314239502	contradiction	0.011936238966882229
28	24	4	Several people are moving towards the motorbike	There is a group of people near the wheel	entailment	0.9133443832397461	neutral	0.08501269668340683	contradiction	0.0016428671078756452
28	24	4	Several people are moving towards the wheel	There is a group of people near the motorbike	entailment	0.5615526437759399	neutral	0.42886802554130554	contradiction	0.009579302743077278
28	24	5	A bald man standing to the side of a motorbike	The man stands near a wheel.	entailment	0.9308125972747803	neutral	0.0664496049284935	contradiction	0.0027377912774682045
28	24	5	A bald man standing to the side of a wheel	The man stands near a motorbike.	neutral	0.9439507126808167	entailment	0.05151841416954994	contradiction	0.004530809819698334
28	24	6	A kid fetches a motorbike by a tree in the yard.	a kid gets a wheel	entailment	0.8476739525794983	neutral	0.12457484006881714	contradiction	0.027751216664910316
28	24	6	A kid fetches a wheel by a tree in the yard.	a kid gets a motorbike	neutral	0.4632062017917633	contradiction	0.3690357506275177	entailment	0.1677580326795578
28	24	7	A green frog buys a motorbike from a stand.	There is a green frog buying a wheel	entailment	0.7522191405296326	contradiction	0.13673655688762665	neutral	0.11104424297809601
28	24	7	A green frog buys a wheel from a stand.	There is a green frog buying a motorbike	neutral	0.6410464644432068	contradiction	0.1974935382604599	entailment	0.16145996749401093
28	24	8	A motorbike	A wheel	entailment	0.8634281754493713	neutral	0.09078515321016312	contradiction	0.04578663408756256
28	24	8	A wheel	A motorbike	neutral	0.6856199502944946	contradiction	0.23058417439460754	entailment	0.0837959572672844
29	24	0	The motorbike is photographed with a camera	There is a one wheel present	entailment	0.702491819858551	neutral	0.2016390562057495	contradiction	0.09586913883686066
29	24	0	The one wheel is photographed with a camera	There is a motorbike present	neutral	0.5906518697738647	entailment	0.3277043104171753	contradiction	0.08164382725954056
29	24	1	The motorbike is in the water	The one wheel is wet	entailment	0.5797141790390015	neutral	0.4123874604701996	contradiction	0.007898331619799137
29	24	1	The one wheel is in the water	The motorbike is wet	neutral	0.729302704334259	entailment	0.2542853355407715	contradiction	0.016411930322647095
29	24	2	A motorbike is outside near a campfire at night	There is a one wheel outside	entailment	0.8271948099136353	neutral	0.1393251270055771	contradiction	0.03348016366362572
29	24	2	A one wheel is outside near a campfire at night	There is a motorbike outside	entailment	0.6713756918907166	neutral	0.28166577219963074	contradiction	0.04695853963494301
29	24	3	A young woman is looking at a motorbike with a binocular	A one wheel is looked at by a woman	entailment	0.7796772718429565	neutral	0.19465728104114532	contradiction	0.025665389373898506
29	24	3	A young woman is looking at a one wheel with a binocular	A motorbike is looked at by a woman	entailment	0.827939510345459	neutral	0.16440629959106445	contradiction	0.007654144428670406
29	24	4	Several people are moving towards the motorbike	There is a group of people near the one wheel	entailment	0.9381945729255676	neutral	0.0598725900053978	contradiction	0.0019328176276758313
29	24	4	Several people are moving towards the one wheel	There is a group of people near the motorbike	entailment	0.5096672177314758	neutral	0.48351576924324036	contradiction	0.00681698601692915
29	24	5	A bald man standing to the side of a motorbike	The man stands near a one wheel.	entailment	0.8673911094665527	neutral	0.12300791591405869	contradiction	0.009601042605936527
29	24	5	A bald man standing to the side of a one wheel	The man stands near a motorbike.	entailment	0.6367315649986267	neutral	0.32494455575942993	contradiction	0.03832389414310455
29	24	6	A kid fetches a motorbike by a tree in the yard.	a kid gets a one wheel	entailment	0.6459988951683044	neutral	0.3050265312194824	contradiction	0.048974502831697464
29	24	6	A kid fetches a one wheel by a tree in the yard.	a kid gets a motorbike	neutral	0.455109566450119	entailment	0.3434704840183258	contradiction	0.2014199197292328
29	24	7	A green frog buys a motorbike from a stand.	There is a green frog buying a one wheel	neutral	0.6494131088256836	entailment	0.28346049785614014	contradiction	0.06712643057107925
29	24	7	A green frog buys a one wheel from a stand.	There is a green frog buying a motorbike	entailment	0.46906745433807373	neutral	0.4426649212837219	contradiction	0.08826768398284912
29	24	8	A motorbike	A one wheel	entailment	0.488382488489151	neutral	0.30907195806503296	contradiction	0.20254558324813843
29	24	8	A one wheel	A motorbike	contradiction	0.40024489164352417	neutral	0.3502682149410248	entailment	0.24948693811893463
30	24	0	The motorbike is photographed with a camera	There is a skilled person present	neutral	0.6075414419174194	entailment	0.3885256350040436	contradiction	0.003932946361601353
30	24	0	The skilled person is photographed with a camera	There is a motorbike present	neutral	0.6297959685325623	contradiction	0.3318096995353699	entailment	0.03839437663555145
30	24	1	The motorbike is in the water	The skilled person is wet	neutral	0.7887037992477417	entailment	0.16623444855213165	contradiction	0.04506170377135277
30	24	1	The skilled person is in the water	The motorbike is wet	neutral	0.42053455114364624	contradiction	0.3700947165489197	entailment	0.20937076210975647
30	24	2	A motorbike is outside near a campfire at night	There is a skilled person outside	neutral	0.761316180229187	entailment	0.23229891061782837	contradiction	0.0063848961144685745
30	24	2	A skilled person is outside near a campfire at night	There is a motorbike outside	contradiction	0.529845118522644	neutral	0.3753102421760559	entailment	0.09484463930130005
30	24	3	A young woman is looking at a motorbike with a binocular	A skilled person is looked at by a woman	neutral	0.535750150680542	entailment	0.44975170493125916	contradiction	0.014498119242489338
30	24	3	A young woman is looking at a skilled person with a binocular	A motorbike is looked at by a woman	contradiction	0.7706398963928223	neutral	0.18120576441287994	entailment	0.04815433546900749
30	24	4	Several people are moving towards the motorbike	There is a group of people near the skilled person	neutral	0.6853021383285522	entailment	0.3092021644115448	contradiction	0.0054957205429673195
30	24	4	Several people are moving towards the skilled person	There is a group of people near the motorbike	neutral	0.48064786195755005	contradiction	0.35979756712913513	entailment	0.15955455601215363
30	24	5	A bald man standing to the side of a motorbike	The man stands near a skilled person.	neutral	0.849117636680603	entailment	0.14540378749370575	contradiction	0.005478567909449339
30	24	5	A bald man standing to the side of a skilled person	The man stands near a motorbike.	contradiction	0.4991576671600342	neutral	0.48651373386383057	entailment	0.01432861015200615
30	24	6	A kid fetches a motorbike by a tree in the yard.	a kid gets a skilled person	neutral	0.7906760573387146	contradiction	0.12617425620555878	entailment	0.08314965665340424
30	24	6	A kid fetches a skilled person by a tree in the yard.	a kid gets a motorbike	contradiction	0.857660174369812	neutral	0.13365833461284637	entailment	0.008681503124535084
30	24	7	A green frog buys a motorbike from a stand.	There is a green frog buying a skilled person	neutral	0.9443278908729553	contradiction	0.040676139295101166	entailment	0.014996054582297802
30	24	7	A green frog buys a skilled person from a stand.	There is a green frog buying a motorbike	contradiction	0.8402367830276489	neutral	0.15753483772277832	entailment	0.002228403463959694
30	24	8	A motorbike	A skilled person	neutral	0.9084218144416809	entailment	0.07119996845722198	contradiction	0.02037825807929039
30	24	8	A skilled person	A motorbike	contradiction	0.905336856842041	neutral	0.052220214158296585	entailment	0.04244294762611389
31	24	0	The person is photographed with a camera	There is a bicycle present	neutral	0.6191688776016235	contradiction	0.33464962244033813	entailment	0.046181440353393555
31	24	0	The bicycle is photographed with a camera	There is a person present	entailment	0.8296305537223816	neutral	0.1621292382478714	contradiction	0.008240241557359695
31	24	1	The person is in the water	The bicycle is wet	contradiction	0.7357017397880554	neutral	0.20353008806705475	entailment	0.060768209397792816
31	24	1	The bicycle is in the water	The person is wet	entailment	0.44857436418533325	neutral	0.31310003995895386	contradiction	0.23832553625106812
31	24	2	A person is outside near a campfire at night	There is a bicycle outside	neutral	0.6937758326530457	contradiction	0.23858483135700226	entailment	0.06763927638530731
31	24	2	A bicycle is outside near a campfire at night	There is a person outside	entailment	0.8228157162666321	neutral	0.15754878520965576	contradiction	0.019635481759905815
31	24	3	A young woman is looking at a person with a binocular	A bicycle is looked at by a woman	contradiction	0.9267493486404419	neutral	0.06057079881429672	entailment	0.012679892592132092
31	24	3	A young woman is looking at a bicycle with a binocular	A person is looked at by a woman	entailment	0.8186907768249512	neutral	0.13278797268867493	contradiction	0.04852114990353584
31	24	4	Several people are moving towards the person	There is a group of people near the bicycle	neutral	0.4818042516708374	contradiction	0.45091772079467773	entailment	0.06727804243564606
31	24	4	Several people are moving towards the bicycle	There is a group of people near the person	entailment	0.8796353936195374	neutral	0.11636506021022797	contradiction	0.003999450244009495
31	24	5	A bald man standing to the side of a person	The man stands near a bicycle.	contradiction	0.6828288435935974	neutral	0.3140875995159149	entailment	0.0030835955403745174
31	24	5	A bald man standing to the side of a bicycle	The man stands near a person.	neutral	0.638536274433136	entailment	0.347159206867218	contradiction	0.014304503798484802
31	24	6	A kid fetches a person by a tree in the yard.	a kid gets a bicycle	contradiction	0.8346851468086243	neutral	0.15981771051883698	entailment	0.00549714732915163
31	24	6	A kid fetches a bicycle by a tree in the yard.	a kid gets a person	contradiction	0.723179817199707	neutral	0.15579739212989807	entailment	0.12102282047271729
31	24	7	A green frog buys a person from a stand.	There is a green frog buying a bicycle	contradiction	0.8295847177505493	neutral	0.1684580147266388	entailment	0.001957247732207179
31	24	7	A green frog buys a bicycle from a stand.	There is a green frog buying a person	contradiction	0.7705662250518799	neutral	0.20209546387195587	entailment	0.02733834646642208
31	24	8	A person	A bicycle	contradiction	0.9901248216629028	neutral	0.005104830022901297	entailment	0.004770365078002214
31	24	8	A bicycle	A person	contradiction	0.867354691028595	entailment	0.0980827808380127	neutral	0.03456256166100502
32	24	0	The person is photographed with a camera	There is a wheel present	entailment	0.5633996725082397	contradiction	0.2880558669567108	neutral	0.14854444563388824
32	24	0	The wheel is photographed with a camera	There is a person present	entailment	0.7804707884788513	neutral	0.2076384276151657	contradiction	0.011890809051692486
32	24	1	The person is in the water	The wheel is wet	entailment	0.4622436463832855	neutral	0.456318736076355	contradiction	0.0814375951886177
32	24	1	The wheel is in the water	The person is wet	entailment	0.5751127600669861	neutral	0.3046171963214874	contradiction	0.12026999890804291
32	24	2	A person is outside near a campfire at night	There is a wheel outside	entailment	0.46979138255119324	contradiction	0.31413882970809937	neutral	0.2160697877407074
32	24	2	A wheel is outside near a campfire at night	There is a person outside	entailment	0.8271806836128235	neutral	0.11478181928396225	contradiction	0.05803750455379486
32	24	3	A young woman is looking at a person with a binocular	A wheel is looked at by a woman	contradiction	0.7065998911857605	entailment	0.18597961962223053	neutral	0.10742054134607315
32	24	3	A young woman is looking at a wheel with a binocular	A person is looked at by a woman	entailment	0.7429361343383789	neutral	0.15958452224731445	contradiction	0.09747926890850067
32	24	4	Several people are moving towards the person	There is a group of people near the wheel	neutral	0.35299235582351685	contradiction	0.34961754083633423	entailment	0.29739007353782654
32	24	4	Several people are moving towards the wheel	There is a group of people near the person	entailment	0.8505523800849915	neutral	0.14177469909191132	contradiction	0.007672889623790979
32	24	5	A bald man standing to the side of a person	The man stands near a wheel.	contradiction	0.8046667575836182	neutral	0.17238985002040863	entailment	0.022943444550037384
32	24	5	A bald man standing to the side of a wheel	The man stands near a person.	neutral	0.6742458939552307	entailment	0.28477540612220764	contradiction	0.040978703647851944
32	24	6	A kid fetches a person by a tree in the yard.	a kid gets a wheel	contradiction	0.816595196723938	neutral	0.10888853669166565	entailment	0.07451628893613815
32	24	6	A kid fetches a wheel by a tree in the yard.	a kid gets a person	contradiction	0.763161838054657	entailment	0.13518789410591125	neutral	0.10165023058652878
32	24	7	A green frog buys a person from a stand.	There is a green frog buying a wheel	contradiction	0.8933455944061279	neutral	0.09197060763835907	entailment	0.014683778397738934
32	24	7	A green frog buys a wheel from a stand.	There is a green frog buying a person	contradiction	0.8566691279411316	neutral	0.12588538229465485	entailment	0.017445480450987816
32	24	8	A person	A wheel	contradiction	0.9904503226280212	entailment	0.006959240417927504	neutral	0.002590479562059045
32	24	8	A wheel	A person	contradiction	0.9909500479698181	entailment	0.005226736888289452	neutral	0.0038232149090617895
33	24	0	The person is photographed with a camera	There is a one wheel present	contradiction	0.4821072220802307	entailment	0.3573477566242218	neutral	0.1605449914932251
33	24	0	The one wheel is photographed with a camera	There is a person present	entailment	0.7622033953666687	neutral	0.22379779815673828	contradiction	0.013998765498399734
33	24	1	The person is in the water	The one wheel is wet	entailment	0.5404053330421448	neutral	0.41065630316734314	contradiction	0.048938389867544174
33	24	1	The one wheel is in the water	The person is wet	entailment	0.6858651041984558	neutral	0.24738004803657532	contradiction	0.06675489246845245
33	24	2	A person is outside near a campfire at night	There is a one wheel outside	neutral	0.44719547033309937	contradiction	0.3140948712825775	entailment	0.23870964348316193
33	24	2	A one wheel is outside near a campfire at night	There is a person outside	entailment	0.9710836410522461	neutral	0.02744096890091896	contradiction	0.0014753586146980524
33	24	3	A young woman is looking at a person with a binocular	A one wheel is looked at by a woman	neutral	0.3475259840488434	entailment	0.3403848111629486	contradiction	0.312089204788208
33	24	3	A young woman is looking at a one wheel with a binocular	A person is looked at by a woman	entailment	0.8597117066383362	neutral	0.11784704029560089	contradiction	0.022441275417804718
33	24	4	Several people are moving towards the person	There is a group of people near the one wheel	entailment	0.42795971035957336	neutral	0.3401525914669037	contradiction	0.23188769817352295
33	24	4	Several people are moving towards the one wheel	There is a group of people near the person	entailment	0.8013224601745605	neutral	0.18817707896232605	contradiction	0.010500477626919746
33	24	5	A bald man standing to the side of a person	The man stands near a one wheel.	contradiction	0.6878204941749573	neutral	0.29325634241104126	entailment	0.018923118710517883
33	24	5	A bald man standing to the side of a one wheel	The man stands near a person.	neutral	0.6914276480674744	entailment	0.29608768224716187	contradiction	0.012484651990234852
33	24	6	A kid fetches a person by a tree in the yard.	a kid gets a one wheel	contradiction	0.8130333423614502	neutral	0.12967851758003235	entailment	0.057288169860839844
33	24	6	A kid fetches a one wheel by a tree in the yard.	a kid gets a person	entailment	0.4175559878349304	contradiction	0.35845205187797546	neutral	0.22399190068244934
33	24	7	A green frog buys a person from a stand.	There is a green frog buying a one wheel	contradiction	0.7300170063972473	neutral	0.2623896896839142	entailment	0.007593292742967606
33	24	7	A green frog buys a one wheel from a stand.	There is a green frog buying a person	contradiction	0.7913557291030884	neutral	0.1859349012374878	entailment	0.022709347307682037
33	24	8	A person	A one wheel	contradiction	0.9193403124809265	entailment	0.04989229142665863	neutral	0.030767420306801796
33	24	8	A one wheel	A person	contradiction	0.8394545316696167	entailment	0.11749516427516937	neutral	0.04305030778050423
34	24	0	The person is photographed with a camera	There is a skilled person present	neutral	0.6994463205337524	entailment	0.2940390706062317	contradiction	0.006514602340757847
34	24	0	The skilled person is photographed with a camera	There is a person present	entailment	0.9562800526618958	neutral	0.04070635512471199	contradiction	0.00301366182975471
34	24	1	The person is in the water	The skilled person is wet	neutral	0.861258327960968	entailment	0.1342584788799286	contradiction	0.004483139142394066
34	24	1	The skilled person is in the water	The person is wet	entailment	0.9438205361366272	neutral	0.054194360971450806	contradiction	0.0019850058015435934
34	24	2	A person is outside near a campfire at night	There is a skilled person outside	neutral	0.8569561839103699	entailment	0.1392584890127182	contradiction	0.0037853107787668705
34	24	2	A skilled person is outside near a campfire at night	There is a person outside	entailment	0.9858448505401611	neutral	0.013512245379388332	contradiction	0.0006429950008168817
34	24	3	A young woman is looking at a person with a binocular	A skilled person is looked at by a woman	neutral	0.787355899810791	entailment	0.2081887573003769	contradiction	0.004455395974218845
34	24	3	A young woman is looking at a skilled person with a binocular	A person is looked at by a woman	entailment	0.9705184102058411	neutral	0.028692545369267464	contradiction	0.0007890329579822719
34	24	4	Several people are moving towards the person	There is a group of people near the skilled person	neutral	0.8703497052192688	entailment	0.1269838809967041	contradiction	0.002666496206074953
34	24	4	Several people are moving towards the skilled person	There is a group of people near the person	entailment	0.9685627818107605	neutral	0.030462417751550674	contradiction	0.0009748609154485166
34	24	5	A bald man standing to the side of a person	The man stands near a skilled person.	neutral	0.8756619691848755	entailment	0.12107840180397034	contradiction	0.003259578486904502
34	24	5	A bald man standing to the side of a skilled person	The man stands near a person.	entailment	0.9756702780723572	neutral	0.023359430953860283	contradiction	0.0009703859686851501
34	24	6	A kid fetches a person by a tree in the yard.	a kid gets a skilled person	neutral	0.9095544815063477	entailment	0.07514549046754837	contradiction	0.015300036408007145
34	24	6	A kid fetches a skilled person by a tree in the yard.	a kid gets a person	entailment	0.975434422492981	neutral	0.023240728303790092	contradiction	0.0013248476898297668
34	24	7	A green frog buys a person from a stand.	There is a green frog buying a skilled person	neutral	0.9801409840583801	entailment	0.01797954924404621	contradiction	0.0018795718206092715
34	24	7	A green frog buys a skilled person from a stand.	There is a green frog buying a person	entailment	0.9733172655105591	neutral	0.02361784316599369	contradiction	0.003064896212890744
34	24	8	A person	A skilled person	neutral	0.9778954386711121	entailment	0.016687804833054543	contradiction	0.005416771396994591
34	24	8	A skilled person	A person	entailment	0.9706944823265076	neutral	0.02567388489842415	contradiction	0.0036316022742539644
35	24	0	The tricks is photographed with a camera	There is a bicycle present	neutral	0.4484235346317291	contradiction	0.4326738119125366	entailment	0.11890267580747604
35	24	0	The bicycle is photographed with a camera	There is a tricks present	neutral	0.5871210098266602	entailment	0.25130611658096313	contradiction	0.16157284379005432
35	24	1	The tricks is in the water	The bicycle is wet	neutral	0.39439696073532104	entailment	0.3493396043777466	contradiction	0.25626349449157715
35	24	1	The bicycle is in the water	The tricks is wet	entailment	0.7541992664337158	neutral	0.20183026790618896	contradiction	0.04397047311067581
35	24	2	A tricks is outside near a campfire at night	There is a bicycle outside	neutral	0.361989289522171	entailment	0.3452857732772827	contradiction	0.2927248775959015
35	24	2	A bicycle is outside near a campfire at night	There is a tricks outside	entailment	0.7380772233009338	neutral	0.21566526591777802	contradiction	0.046257518231868744
