zooplankton	animal	forwardentailment	khn | hypo	NOUN
periwinkle	plant	forwardentailment	khn | hypo	NOUN
ladybug	moth	disjoint	bless | coord	NOUN
gray	tanker	independent	bless | attri	NOUN
parsley	fennel	disjoint	khn | sibl	NOUN
stone	material	forwardentailment	root | HYPER	NOUN
electrometer	scombroid	disjoint	khn | false	NOUN
recreation	link	disjoint	cog | RANDOM	VERB
elephant	ride	independent	bless | event	NOUN
gentian	aster	disjoint	khn | sibl	NOUN
daphne	tea	disjoint	khn | sibl	NOUN
crown	title	synonym	eval | Synonym	NOUN
relief	aid	forwardentailment	root | HYPER	NOUN
woodpecker	red	independent	bless | attri	ADJ
robe	sweatshirt	disjoint	bless | coord	NOUN
fork	conveyancer	independent	bless | random	NOUN
radio	computer	disjoint	bless | coord	NOUN
plant	melon	reverseentailment	khn | hypo	NOUN
squirrel	unfriendly	independent	bless | random	NOUN
mulberry	eucalyptus	disjoint	khn | sibl	NOUN
typewriter	ribbon	independent	eval | HasA	NOUN
top	castle	independent	bless | random	ADJ
bus	scooter	disjoint	bless | coord	NOUN
input	jar	independent	bless | random	NOUN
missile	cancel	independent	bless | random	NOUN
beach	lobby	disjoint	cog | RANDOM	NOUN
ghost	spirit	synonym	eval | Synonym	NOUN
look	sugar	disjoint	cog | RANDOM	NOUN
fridge	appliance	forwardentailment	bless | hyper	NOUN
saguaro	succulent	forwardentailment	khn | hypo	NOUN
dog	rottweiler	reverseentailment	khn | hypo	NOUN
element	iodine	reverseentailment	root | HYPER	NOUN
core	center	forwardentailment	root | HYPER	NOUN
clover	rice	disjoint	khn | sibl	NOUN
filling	refinery	disjoint	khn | false	NOUN
sprocket	trumpet	independent	bless | random	NOUN
huge	gorilla	independent	bless | attri	ADJ
cigarette	pass	disjoint	cog | RANDOM	NOUN
animal	mammal	reverseentailment	cog | HYPER	NOUN
beech	cacao	disjoint	khn | sibl	NOUN
potato	garlic	disjoint	bless | coord	NOUN
drink	cow	independent	bless | event	VERB
dress	chapman	independent	bless | random	NOUN
pokeweed	plumbago	disjoint	khn | sibl	NOUN
phone	television	disjoint	bless | coord	NOUN
ball	fun	independent	eval | HasProperty	NOUN
woad	henbane	disjoint	khn | sibl	NOUN
kill	catfish	independent	bless | random	VERB
sesame	bloodroot	disjoint	khn | sibl	NOUN
gentleman	morning	disjoint	cog | RANDOM	NOUN
champagne	carp	independent	bless | random	NOUN
refinery	phial	disjoint	khn | false	NOUN
plant	tree	reverseentailment	khn | hypo	NOUN
foxglove	milkweed	disjoint	khn | sibl	NOUN
tan	pale	disjoint	cog | ANT	NOUN
member	committee	independent	cog | PART_OF	NOUN
cat	creature	forwardentailment	root | HYPER	NOUN
rhubarb	peperomia	disjoint	khn | sibl	NOUN
gold	yellow	independent	eval | HasProperty	NOUN
gorilla	several	independent	bless | random	ADJ
disk	link	disjoint	cog | RANDOM	NOUN
box	annual	independent	bless | random	ADJ
mouth	remove	disjoint	cog | RANDOM	VERB
begin	saw	independent	bless | random	VERB
actor	actress	disjoint	cog | ANT	NOUN
stereo	resistance	independent	bless | mero	NOUN
musket	unplug	independent	bless | random	NOUN
knot	scarf	independent	bless | event	NOUN
pine	live	independent	bless | event	VERB
bloodsucker	dishcloth	disjoint	khn | false	NOUN
recess	leaf	disjoint	cog | RANDOM	NOUN
salmon	attenuation	disjoint	khn | false	NOUN
ramp	radish	disjoint	khn | sibl	NOUN
unclean	unhealthy	forwardentailment	root | HYPER	NOUN
cathedra	marmoset	disjoint	khn | false	NOUN
off	fan	independent	eval | HasProperty	PRT
chordate	fish	reverseentailment	khn | hypo	NOUN
holly	mulberry	disjoint	khn | sibl	NOUN
dice	horse	independent	bless | random	NOUN
disciplinary	strict	forwardentailment	root | HYPER	ADJ
refinery	sotho	disjoint	khn | false	NOUN
cat	whisker	independent	bless | mero	NOUN
couch	velvet	independent	bless | mero	NOUN
tuna	seafood	forwardentailment	root | HYPER	NOUN
macadamia	eucalyptus	disjoint	khn | sibl	NOUN
dory	tholepin	disjoint	khn | mero	NOUN
split	union	disjoint	eval | Antonym	NOUN
jimsonweed	shrub	forwardentailment	khn | hypo	NOUN
bowl	dish	forwardentailment	cog | HYPER	NOUN
cello	available	independent	bless | random	ADJ
celery	oats	disjoint	khn | sibl	NOUN
shrub	jimsonweed	reverseentailment	khn | hypo	NOUN
press	pull	disjoint	eval | Antonym	NOUN
chordate	monotreme	reverseentailment	khn | hypo	NOUN
veggie	celery	reverseentailment	bless | hyper	NOUN
wrass	cyprinodont	disjoint	khn | sibl	NOUN
herring	oily	independent	bless | attri	NOUN
trillium	pennyroyal	disjoint	khn | sibl	NOUN
curve	air	disjoint	cog | RANDOM	NOUN
chip	effect	disjoint	cog | RANDOM	NOUN
mackerel	Pharaoh	independent	bless | random	NOUN
dahlia	coneflower	disjoint	khn | sibl	NOUN
meadowlark	passerine	forwardentailment	khn | hypo	NOUN
leave	organism	disjoint	cog | RANDOM	VERB
villa	inn	disjoint	bless | coord	NOUN
kind	gentle	synonym	eval | Synonym	NOUN
cherry	pineapple	disjoint	bless | coord	NOUN
flax	chickweed	disjoint	khn | sibl	NOUN
charm	boredom	disjoint	eval | Antonym	NOUN
bread	toaster	independent	bless | mero	NOUN
frighten	alligator	independent	bless | event	NOUN
evil	dog	independent	eval | HasProperty	ADJ
lung	body	independent	cog | PART_OF	NOUN
apricot	peach	disjoint	bless | coord	NOUN
person	prince	reverseentailment	root | HYPER	NOUN
honeybee	mosquito	disjoint	khn | sibl	NOUN
car	van	disjoint	bless | coord	NOUN
piano	device	forwardentailment	root | HYPER	NOUN
revolver	tennis	independent	bless | random	NOUN
bed	table	disjoint	bless | coord	NOUN
shell	tuna	independent	bless | random	NOUN
oligochaete	plummet	disjoint	khn | false	NOUN
washer	soap	independent	bless | mero	NOUN
basketball	sport	forwardentailment	cog | HYPER	NOUN
pub	door	independent	bless | mero	NOUN
buy	cannon	independent	bless | random	VERB
lunch	mail	disjoint	cog | RANDOM	NOUN
rake	begin	independent	bless | random	VERB
whiting	grille	disjoint	khn | false	NOUN
dingo	canine	forwardentailment	khn | hypo	ADJ
boa	anaconda	reverseentailment	khn | hypo	NOUN
barge	craft	forwardentailment	khn | hypo	NOUN
dolphin	animal	forwardentailment	bless | hyper	NOUN
wheat	catmint	disjoint	khn | sibl	NOUN
motorcycle	crash	independent	bless | event	NOUN
imagination	prison	disjoint	cog | RANDOM	NOUN
short	high	disjoint	cog | ANT	ADJ
vertebrate	tapir	reverseentailment	khn | hypo	NOUN
tanker	twine	disjoint	khn | false	NOUN
oboe	trumpet	disjoint	bless | coord	NOUN
glove	emerge	independent	bless | random	VERB
wintergreen	chamomile	disjoint	khn | sibl	NOUN
ship	bow	independent	cog | PART_OF	NOUN
speak	read	disjoint	eval | Antonym	VERB
library	villa	disjoint	bless | coord	NOUN
stop	ice	disjoint	cog | RANDOM	VERB
write	copy	reverseentailment	root | HYPER	VERB
axe	shovel	disjoint	bless | coord	NOUN
ear	eye	disjoint	eval | Antonym	NOUN
marihuana	hemp	disjoint	khn | mero	NOUN
refinery	drawler	disjoint	khn | false	NOUN
tamarisk	forsythia	disjoint	khn | sibl	NOUN
corn	recoil	independent	bless | random	NOUN
keep	knife	independent	bless | event	VERB
paper	wood	independent	eval | MadeOf	NOUN
wrong	unlawful	reverseentailment	root | HYPER	ADJ
clarinet	organ	disjoint	bless | coord	NOUN
calliope	osprey	disjoint	khn | false	NOUN
box	brown	independent	bless | attri	NOUN
apron	glove	disjoint	bless | coord	NOUN
vertebrate	skate	reverseentailment	khn | hypo	NOUN
late	sword	independent	bless | random	ADJ
butterfly	ladybug	disjoint	bless | coord	NOUN
spoilage	mint	disjoint	khn | false	NOUN
gentian	cyclamen	disjoint	khn | sibl	NOUN
workhouse	skate	disjoint	khn | false	NOUN
van	colourful	independent	bless | attri	NOUN
think	sweater	independent	bless | random	VERB
monotreme	platypus	reverseentailment	khn | hypo	NOUN
ferry	transport	independent	bless | event	NOUN
hawk	neutron	independent	bless | random	NOUN
steam	clean	forwardentailment	root | HYPER	VERB
heat	freeze	disjoint	eval | Antonym	NOUN
thrush	phalanger	disjoint	khn | sibl	NOUN
animal	hydrozoan	reverseentailment	khn | hypo	NOUN
republication	whiting	disjoint	khn | false	NOUN
sumac	plant	forwardentailment	khn | hypo	NOUN
spinach	beet	disjoint	bless | coord	NOUN
hemlock	ramp	disjoint	khn | sibl	NOUN
pub	cathedral	disjoint	bless | coord	NOUN
vertebrate	toucan	reverseentailment	khn | hypo	NOUN
pigboat	mint	disjoint	khn | false	NOUN
nettle	tumbleweed	disjoint	khn | sibl	NOUN
legume	lentil	reverseentailment	khn | hypo	NOUN
mint	oxyphenbutazone	disjoint	khn | false	NOUN
echinoderm	refinery	disjoint	khn | false	NOUN
picture	care	disjoint	cog | RANDOM	NOUN
mouse	vole	disjoint	khn | sibl	NOUN
catfish	want	independent	bless | random	VERB
jasmine	camellia	disjoint	khn | sibl	NOUN
hair	person	independent	eval | HasA	NOUN
parakeet	parrot	forwardentailment	khn | hypo	NOUN
pig	rat	disjoint	bless | coord	NOUN
accounting	lemon	independent	bless | random	VERB
consist	be	forwardentailment	root | HYPER	VERB
dingo	placental	forwardentailment	khn | hypo	NOUN
build	develop	forwardentailment	cog | HYPER	VERB
foyer	house	independent	eval | PartOf	NOUN
rice	phlox	disjoint	khn | sibl	NOUN
sheep	squirrel	disjoint	bless | coord	NOUN
center	core	reverseentailment	root | HYPER	NOUN
flat	bumpy	disjoint	eval | Antonym	ADJ
punch	drink	forwardentailment	root | HYPER	VERB
lizard	milk	independent	bless | random	NOUN
ceiling	bathroom	independent	eval | HasA	NOUN
vehicle	locomotive	reverseentailment	khn | hypo	NOUN
car	hood	independent	bless | mero	NOUN
Mormonism	chair	independent	bless | random	NOUN
leopard	chartreuse	disjoint	khn | false	NOUN
balance	sell	disjoint	cog | RANDOM	VERB
cabbage	decoration	independent	bless | random	NOUN
sparrow	owl	disjoint	bless | coord	NOUN
scooter	load	independent	bless | event	VERB
chordate	eel	reverseentailment	khn | hypo	NOUN
city	unknown	disjoint	cog | RANDOM	NOUN
beautiful	perfect	disjoint	cog | RANDOM	ADJ
teak	hackberry	disjoint	khn | sibl	NOUN
new	young	synonym	cog | SYN	ADJ
lion	coyote	disjoint	bless | coord	NOUN
pig	chordate	forwardentailment	bless | hyper	NOUN
run	beaver	independent	bless | event	VERB
bright	adventure	disjoint	cog | RANDOM	ADJ
build	floor	independent	eval | PartOf	NOUN
dicot	spermatophyte	forwardentailment	khn | hypo	NOUN
red	apple	independent	eval | HasProperty	ADJ
desk	table	disjoint	bless | coord	NOUN
hit	punch	reverseentailment	root | HYPER	VERB
refinery	defibrillator	disjoint	khn | false	NOUN
song	kind	disjoint	cog | RANDOM	NOUN
pekan	gaberdine	disjoint	khn | false	NOUN
angiosperm	dicot	reverseentailment	khn | hypo	NOUN
hibiscus	kenaf	reverseentailment	khn | hypo	NOUN
guitar	neck	independent	bless | mero	NOUN
strawberry	currant	disjoint	bless | coord	NOUN
unhappiness	pleasure	disjoint	eval | Antonym	NOUN
fork	short	independent	bless | attri	ADJ
plant	ragwort	reverseentailment	khn | hypo	NOUN
mammal	wisent	reverseentailment	khn | hypo	NOUN
lyric	generous	disjoint	cog | RANDOM	ADJ
basket	washer	independent	bless | mero	NOUN
human	politician	reverseentailment	root | HYPER	ADJ
lid	lobby	disjoint	cog | RANDOM	NOUN
nation	place	forwardentailment	root | HYPER	NOUN
placental	buck	reverseentailment	khn | hypo	NOUN
motorcycle	metal	independent	eval | MadeOf	NOUN
earth	sun	disjoint	eval | Antonym	NOUN
apron	scarf	disjoint	bless | coord	NOUN
sieve	confessor	independent	bless | random	NOUN
historical	biblical	reverseentailment	root | HYPER	ADJ
idle	move	disjoint	cog | ANT	NOUN
refinery	aegis	disjoint	khn | false	NOUN
refinery	grebe	disjoint	khn | false	NOUN
turmeric	buckwheat	disjoint	khn | sibl	NOUN
lay	grasshopper	independent	bless | event	VERB
good	sweet	independent	eval | HasProperty	ADJ
pagan	christian	disjoint	cog | ANT	NOUN
kid	fill	disjoint	cog | RANDOM	VERB
parrot	animal	forwardentailment	khn | hypo	NOUN
knife	keep	independent	bless | event	VERB
washer	throw	independent	bless | event	NOUN
utterer	ship	disjoint	khn | false	NOUN
sieve	strain	independent	bless | event	NOUN
television	tv	synonym	eval | Synonym	NOUN
falcon	owl	disjoint	bless | coord	NOUN
point	knife	independent	bless | mero	NOUN
enkaid	mint	disjoint	khn | false	NOUN
halt	gun	independent	bless | random	NOUN
ferry	anchor	independent	bless | event	NOUN
cicada	arthropod	forwardentailment	khn | hypo	NOUN
cloak	underpant	disjoint	bless | coord	NOUN
vertebrate	pony	reverseentailment	khn | hypo	NOUN
outer_space	space	synonym	eval | Synonym	NOUN
phalanger	whale	disjoint	khn | sibl	NOUN
piano	oboe	disjoint	bless | coord	NOUN
fighter	land	independent	bless | event	NOUN
implement	alligator	independent	bless | random	VERB
papaya	bonsai	disjoint	khn | sibl	NOUN
yacht	heavy	independent	bless | attri	ADJ
bathroom	descend	disjoint	cog | RANDOM	NOUN
gold	silver	disjoint	eval | Antonym	NOUN
dull	intelligent	disjoint	eval | Antonym	ADJ
grevillea	shrub	forwardentailment	khn | hypo	NOUN
rough	silk	disjoint	eval | Antonym	ADJ
jar	cannabis	disjoint	cog | RANDOM	NOUN
pull	shirt	independent	bless | event	VERB
seal	jackrabbit	disjoint	khn | sibl	NOUN
rue	coleus	disjoint	khn | sibl	NOUN
morello	refinery	disjoint	khn | false	NOUN
catch	fox	independent	bless | event	VERB
case	fail	disjoint	cog | RANDOM	NOUN
raccoon	grizzly	disjoint	khn | sibl	NOUN
parsley	cilantro	disjoint	bless | coord	NOUN
ball	student	disjoint	cog | RANDOM	NOUN
Pharaoh	pistol	independent	bless | random	NOUN
dolphin	intelligent	independent	bless | attri	ADJ
bison	chordate	forwardentailment	khn | hypo	NOUN
anemone	flower	forwardentailment	khn | hypo	NOUN
collaboration	tanker	independent	bless | random	NOUN
firefly	pollinator	disjoint	khn | sibl	NOUN
wind	weather	forwardentailment	root | HYPER	NOUN
worm	flatworm	reverseentailment	khn | hypo	NOUN
fast	van	independent	bless | attri	NOUN
pullover	coat	disjoint	bless | coord	NOUN
horse	surrender	independent	bless | random	NOUN
raptor	falcon	reverseentailment	bless | hyper	NOUN
metal	key	independent	eval | HasProperty	ADJ
ice	log	disjoint	cog | RANDOM	VERB
education	school	reverseentailment	root | HYPER	NOUN
page	cover	disjoint	eval | Antonym	NOUN
theory	practice	disjoint	eval | Antonym	NOUN
cypress	fir	disjoint	bless | coord	NOUN
body	cavity	independent	eval | PartOf	NOUN
refuse	want	disjoint	eval | Antonym	VERB
weapon	knife	reverseentailment	root | HYPER	NOUN
Swahili	library	independent	bless | random	NOUN
longhorn	ruminant	forwardentailment	khn | hypo	NOUN
frangipani	saltwort	disjoint	khn | sibl	NOUN
hat	artefact	forwardentailment	bless | hyper	NOUN
big	library	independent	bless | attri	ADJ
spinach	plant	forwardentailment	khn | hypo	NOUN
manzanita	shrub	forwardentailment	khn | hypo	NOUN
fall	chair	independent	bless | event	NOUN
washer	clothing	independent	bless | mero	NOUN
baseball	sport	forwardentailment	cog | HYPER	NOUN
rake	pincers	disjoint	bless | coord	NOUN
spoon	pincers	disjoint	bless | coord	NOUN
seat	furniture	forwardentailment	root | HYPER	NOUN
cameraman	operator	forwardentailment	root | HYPER	NOUN
dwell	home	synonym	eval | Synonym	NOUN
sweater	garment	forwardentailment	bless | hyper	NOUN
koala	metatherian	forwardentailment	khn | hypo	NOUN
scooter	oil	independent	bless | mero	NOUN
glass	smooth	independent	eval | HasProperty	NOUN
mastodon	gear	disjoint	khn | false	NOUN
marsupial	vertebrate	forwardentailment	khn | hypo	NOUN
refinery	riley	disjoint	khn | false	NOUN
grape	juice	independent	bless | mero	NOUN
pondweed	plant	forwardentailment	khn | hypo	NOUN
city	ride	disjoint	cog | RANDOM	NOUN
brown	woodpecker	independent	bless | attri	NOUN
scooter	mailbox	independent	bless | random	NOUN
conge	refinery	disjoint	khn | false	NOUN
prow	battleship	independent	bless | mero	NOUN
snowberry	eelgrass	disjoint	khn | sibl	NOUN
chair	sofa	disjoint	eval | Antonym	NOUN
dress	underpant	disjoint	bless | coord	NOUN
cauliflower	carrot	disjoint	bless | coord	NOUN
poplar	oak	disjoint	bless | coord	NOUN
map	side	disjoint	cog | RANDOM	NOUN
catfish	animal	forwardentailment	bless | hyper	NOUN
moth	pollinator	disjoint	khn | sibl	NOUN
element	car	disjoint	cog | RANDOM	NOUN
maranta	origanum	disjoint	khn | sibl	NOUN
refinery	sniffer	disjoint	khn | false	NOUN
bronco	mammal	forwardentailment	khn | hypo	NOUN
van	paradise	independent	bless | random	NOUN
irregular	uneven	reverseentailment	root | HYPER	NOUN
beet	cauliflower	disjoint	bless | coord	NOUN
son	family	independent	eval | PartOf	NOUN
goat	deer	disjoint	bless | coord	NOUN
senna	hawthorn	disjoint	khn | sibl	NOUN
cacao	coffee	disjoint	khn | sibl	NOUN
rowanberry	mammoth	disjoint	khn | false	ADJ
raise	homosexual	disjoint	cog | RANDOM	VERB
onion	specialism	independent	bless | random	NOUN
touch	look	disjoint	cog | ANT	VERB
nasturtium	herb	forwardentailment	khn | hypo	NOUN
dolphinfish	dolphin	disjoint	khn | mero	NOUN
market	place	forwardentailment	cog | HYPER	NOUN
watermelon	cantaloupe	disjoint	khn | sibl	NOUN
movement	offspring	disjoint	cog | RANDOM	NOUN
invertebrate	bug	reverseentailment	khn | hypo	NOUN
pipistrel	refinery	disjoint	khn | false	NOUN
law	land	disjoint	cog | RANDOM	NOUN
goose	vertebrate	forwardentailment	bless | hyper	NOUN
page	husband	disjoint	cog | RANDOM	NOUN
henbane	okra	disjoint	khn | sibl	NOUN
violence	murder	reverseentailment	cog | HYPER	NOUN
elephant	muzzle	independent	bless | mero	NOUN
woman	lady	reverseentailment	cog | HYPER	NOUN
plan	pattern	synonym	eval | Synonym	NOUN
okra	plant	forwardentailment	khn | hypo	NOUN
mint	axon	disjoint	khn | false	NOUN
travel	movement	synonym	eval | Synonym	NOUN
breech	musket	independent	bless | mero	NOUN
vest	internal	independent	bless | random	ADJ
metal	bookcase	independent	bless | mero	NOUN
gear	machine	independent	eval | PartOf	NOUN
beer	pub	independent	bless | mero	NOUN
lead	lens	disjoint	cog | RANDOM	VERB
teach	beetle	independent	bless | random	VERB
useless	death	independent	eval | HasProperty	NOUN
thankful	positive	forwardentailment	root | HYPER	ADJ
plant	gentian	reverseentailment	khn | hypo	NOUN
captain	vertical	disjoint	cog | RANDOM	NOUN
lock	trial	disjoint	cog | RANDOM	NOUN
smsgt	refinery	disjoint	khn | false	NOUN
frame	ignorance	disjoint	cog | RANDOM	NOUN
corn	cereal	forwardentailment	root | HYPER	NOUN
unplug	musket	independent	bless | random	NOUN
sleigh	overhang	disjoint	khn | false	NOUN
furniture	couch	reverseentailment	bless | hyper	NOUN
kitchenware	mint	disjoint	khn | false	NOUN
creature	pig	reverseentailment	bless | hyper	NOUN
window	car	independent	eval | HasA	NOUN
characin	piranha	reverseentailment	khn | hypo	NOUN
sheep	giraffe	disjoint	bless | coord	NOUN
street	toad	disjoint	khn | false	NOUN
whale	cod	disjoint	bless | coord	NOUN
board	organization	forwardentailment	root | HYPER	NOUN
ferry	link	independent	bless | event	VERB
ordinary	strange	disjoint	cog | ANT	ADJ
old	cannon	independent	bless | attri	ADJ
assenter	refinery	disjoint	khn | false	NOUN
fork	cutlery	forwardentailment	root | HYPER	NOUN
yacht	moped	disjoint	khn | sibl	NOUN
dacron	dragonfly	disjoint	khn | false	NOUN
dove	creature	forwardentailment	root | HYPER	NOUN
library	physical	independent	bless | random	NOUN
network	fun	independent	eval | HasProperty	NOUN
tree	hickory	reverseentailment	khn | hypo	NOUN
order	rank	synonym	cog | SYN	NOUN
boil	separation	disjoint	cog | RANDOM	NOUN
exporter	refinery	disjoint	khn | false	NOUN
cockroach	easel	disjoint	khn | false	NOUN
turnip	alstroemeria	disjoint	khn | sibl	NOUN
tweezer	saw	disjoint	bless | coord	VERB
predator	alligator	reverseentailment	bless | hyper	NOUN
lamprey	animal	forwardentailment	khn | hypo	NOUN
timeless	immortal	reverseentailment	root | HYPER	NOUN
mint	cuscuta	disjoint	khn | false	NOUN
hornet	beetle	disjoint	bless | coord	NOUN
dress	stockings	disjoint	bless | coord	NOUN
salt	white	independent	eval | HasProperty	ADJ
thyme	rice	disjoint	khn | sibl	NOUN
house	tv	independent	eval | HasA	NOUN
education	hit	disjoint	cog | RANDOM	VERB
banana	strawberry	disjoint	bless | coord	NOUN
oleander	peppermint	disjoint	khn | sibl	NOUN
cabassous	refinery	disjoint	khn | false	NOUN
refinery	staff	disjoint	khn | false	NOUN
happen	woodpecker	independent	bless | random	VERB
bovid	mouflon	reverseentailment	khn | hypo	NOUN
animal	firefly	reverseentailment	khn | hypo	NOUN
fox	sub-committee	independent	bless | random	NOUN
banana	cherry	disjoint	bless | coord	NOUN
vest	artefact	forwardentailment	bless | hyper	NOUN
vulture	prepare	independent	bless | random	VERB
refinery	golem	disjoint	khn | false	NOUN
eucalyptus	guava	disjoint	khn | sibl	NOUN
freezer	remedy	independent	bless | random	NOUN
coyote	predator	forwardentailment	bless | hyper	NOUN
add	remove	disjoint	eval | Antonym	VERB
monad	refinery	disjoint	khn | false	NOUN
short	jacket	disjoint	cog | RANDOM	ADJ
baseball	hobby	forwardentailment	cog | HYPER	NOUN
vertebrate	bovid	reverseentailment	khn | hypo	NOUN
rake	pliers	disjoint	bless | coord	NOUN
plane	drunkenness	disjoint	khn | false	NOUN
country	government	independent	eval | HasA	NOUN
cool	geek	disjoint	eval | Antonym	ADJ
refinery	fledgeling	disjoint	khn | false	NOUN
automatic	whale	independent	bless | random	ADJ
van	break	independent	bless | random	NOUN
conveyance	glider	reverseentailment	bless | hyper	NOUN
taro	spearmint	disjoint	khn | sibl	NOUN
scombroid	fish	forwardentailment	khn | hypo	NOUN
minibike	tyre	disjoint	khn | false	NOUN
rifle	use	independent	bless | event	VERB
bolt	circle	disjoint	cog | RANDOM	NOUN
musket	mint	disjoint	khn | false	NOUN
alleviation	medication	forwardentailment	root | HYPER	NOUN
bamboo	clover	disjoint	khn | sibl	NOUN
rhea	vertebrate	forwardentailment	khn | hypo	NOUN
deer	sambar	reverseentailment	khn | hypo	NOUN
old	beauty	disjoint	cog | RANDOM	ADJ
mollusk	periwinkle	reverseentailment	khn | hypo	NOUN
good	god	independent	eval | HasProperty	ADJ
push	pull	disjoint	eval | Antonym	VERB
past	drama	disjoint	cog | RANDOM	ADJ
active	quiet	disjoint	cog | ANT	ADJ
pant	jacket	disjoint	bless | coord	NOUN
tent	fabric	independent	eval | MadeOf	NOUN
brave	person	independent	eval | HasProperty	NOUN
apple	leader	disjoint	cog | RANDOM	NOUN
cloudberry	plant	forwardentailment	khn | hypo	NOUN
vertebrate	cowbird	reverseentailment	khn | hypo	NOUN
chisel	wallpaper	independent	bless | random	NOUN
clean	hat	independent	bless | attri	VERB
radio	collective	independent	bless | random	NOUN
cut	division	forwardentailment	root | HYPER	VERB
pleasure	movement	disjoint	cog | RANDOM	NOUN
cockroach	grasshopper	disjoint	bless | coord	NOUN
move	sink	reverseentailment	root | HYPER	NOUN
rabbit	vertebrate	forwardentailment	bless | hyper	NOUN
muskwood	refinery	disjoint	khn | false	NOUN
kicksorter	millipede	disjoint	khn | false	NOUN
life	hard	independent	eval | HasProperty	NOUN
dagger	pommel	independent	bless | mero	NOUN
naughty	child	independent	eval | HasProperty	NOUN
bowl	follow	disjoint	cog | RANDOM	VERB
arm	pistol	reverseentailment	bless | hyper	NOUN
crabgrass	grass	forwardentailment	khn | hypo	NOUN
plum	defunct	independent	bless | random	NOUN
osprey	sloth	disjoint	khn | sibl	NOUN
adventure	action	forwardentailment	cog | HYPER	NOUN
mar	planet	forwardentailment	root | HYPER	NOUN
melospiza	mint	disjoint	khn | false	NOUN
spear	sieve	disjoint	bless | coord	NOUN
bear	mat	disjoint	khn | false	NOUN
beam	smile	synonym	eval | Synonym	NOUN
build	bus	independent	bless | event	VERB
milkweed	reed	disjoint	khn | sibl	NOUN
axe	good	independent	bless | attri	ADJ
nervous	neural	reverseentailment	root | HYPER	ADJ
pommel	dagger	independent	bless | mero	NOUN
animal	chameleon	reverseentailment	khn | hypo	NOUN
wing	fly	synonym	eval | Synonym	VERB
rice	rosemary	disjoint	khn | sibl	NOUN
chive	perennial	disjoint	khn | sibl	NOUN
insectivore	cilium	disjoint	khn | false	NOUN
rhinoceros	elk	disjoint	khn | sibl	NOUN
bruce	refinery	disjoint	khn | false	NOUN
game	work	disjoint	eval | Antonym	NOUN
code	instruction	reverseentailment	root | HYPER	NOUN
scissor	fork	disjoint	bless | coord	NOUN
sugarcane	rape	disjoint	khn | sibl	NOUN
fennel	coreopsis	disjoint	khn | sibl	NOUN
pistol	cannon	disjoint	bless | coord	NOUN
turtle	alive	independent	eval | HasProperty	ADJ
occupation	artist	reverseentailment	root | HYPER	NOUN
bag	brown	independent	bless | attri	NOUN
take	table	independent	bless | random	VERB
object	bomb	reverseentailment	bless | hyper	NOUN
chordate	tuna	reverseentailment	khn | hypo	NOUN
stone	house	independent	eval | MadeOf	NOUN
beetle	ant	disjoint	bless | coord	NOUN
bread	large	disjoint	cog | RANDOM	ADJ
stoat	ermine	forwardentailment	khn | hypo	NOUN
spermatophyte	goldenrod	reverseentailment	khn | hypo	NOUN
mammal	hair	independent	eval | PartOf	NOUN
vertebrate	animal	forwardentailment	khn | hypo	NOUN
paper	pencil	disjoint	cog | RANDOM	NOUN
layout	hornet	independent	bless | random	NOUN
big	hammer	independent	bless | attri	ADJ
saw	saw	independent	bless | event	VERB
trousseau	hogget	disjoint	khn | false	NOUN
hide	brave	disjoint	eval | Antonym	NOUN
bonsai	birch	disjoint	khn | sibl	NOUN
object	robe	reverseentailment	root | HYPER	NOUN
refinery	slideway	disjoint	khn | false	NOUN
leg	dog	independent	cog | PART_OF	NOUN
human	heel	independent	eval | PartOf	ADJ
goat	assert	independent	bless | random	VERB
battleship	hull	independent	bless | mero	NOUN
produce	scooter	independent	bless | event	VERB
bird	seabird	reverseentailment	khn | hypo	NOUN
do	scarf	independent	bless | random	VERB
phoronid	invertebrate	forwardentailment	khn | hypo	NOUN
vanilla	plant	forwardentailment	khn | hypo	NOUN
councillor	cottage	independent	bless | random	NOUN
skunk	animal	forwardentailment	root | HYPER	NOUN
bear	lion	disjoint	bless | coord	NOUN
glove	porur	independent	bless | random	NOUN
black	pen	independent	eval | HasProperty	ADJ
food	cranberry	reverseentailment	bless | hyper	NOUN
spear	tip	independent	bless | mero	VERB
box	artefact	forwardentailment	bless | hyper	NOUN
bother	appall	reverseentailment	root | HYPER	NOUN
hospital	specify	independent	bless | random	VERB
refinery	ribgrass	disjoint	khn | false	NOUN
crow	bannister	independent	bless | random	NOUN
object	violin	reverseentailment	bless | hyper	NOUN
spoon	spade	disjoint	bless | coord	NOUN
clean	truck	independent	bless | attri	VERB
approach	salmon	independent	bless | random	NOUN
crawler	stetson	disjoint	khn | false	NOUN
linden	refinery	disjoint	khn | false	NOUN
cylinder	revolver	independent	bless | mero	NOUN
ending	bus	independent	bless | random	VERB
ratite	fiberglass	disjoint	khn | false	NOUN
glove	pullover	disjoint	bless | coord	NOUN
cosmetologist	refinery	disjoint	khn | false	NOUN
planet	mar	reverseentailment	root | HYPER	NOUN
aeroplane	fighter	reverseentailment	bless | hyper	NOUN
weekday	hatchet	independent	bless | random	NOUN
masturbate	bad	independent	eval | HasProperty	ADJ
pale	close	disjoint	cog | RANDOM	VERB
