pub	door	independent	bless | mero
pain	joy	disjoint	cog | ANT
swan	animal	forwardentailment	khn | hypo
rake	begin	independent	bless | random
reverse	drive	disjoint	eval | Antonym
railroad	bomber	independent	bless | random
human	kind	independent	eval | HasProperty
composite	flower	forwardentailment	khn | hypo
turmeric	banana	disjoint	khn | sibl
carry	bear	synonym	eval | Synonym
athlete	energetic	independent	eval | HasProperty
porpoise	animal	forwardentailment	khn | hypo
lard	pig	independent	bless | mero
serve	service	synonym	eval | Synonym
palanquin	mint	disjoint	khn | false
pub	first	independent	bless | random
bean	guar	disjoint	khn | sibl
chordate	terrapin	reverseentailment	khn | hypo
vertebrate	dog	reverseentailment	khn | hypo
stolon	louse	disjoint	khn | false
radiator	car	independent	bless | mero
drum	piano	disjoint	bless | coord
rear	noise	disjoint	cog | RANDOM
parsley	canna	disjoint	khn | sibl
tour	travel	synonym	eval | Synonym
corn	recoil	independent	bless | random
empty	restaurant	independent	bless | attri
onomasticon	minnow	disjoint	khn | false
nyala	bovid	forwardentailment	khn | hypo
larkspur	verbena	disjoint	khn | sibl
empty	clean	synonym	eval | Synonym
measurement	action	forwardentailment	root | HYPER
shovel	spoon	disjoint	bless | coord
corkscrew	sec	independent	bless | random
atom	electron	independent	eval | PartOf
airplane	formica	disjoint	khn | false
seedling	mistflower	disjoint	khn | sibl
employee	worker	forwardentailment	root | HYPER
spiritual	biblical	synonym	syn_ant | SYN
noisy	stereo	independent	bless | attri
peppermint	herb	forwardentailment	khn | hypo
moth	firewall	independent	bless | random
forklift	locomotive	disjoint	khn | sibl
useless	war	independent	eval | HasProperty
vertebrate	adder	reverseentailment	khn | hypo
accessibility	availability	synonym	syn_ant | SYN
chicken	egg	disjoint	eval | Antonym
top	down	disjoint	eval | Antonym
sleepless	pub	independent	bless | random
giraffe	herbivore	forwardentailment	bless | hyper
sleeve	jacket	independent	bless | mero
hornbill	ibis	disjoint	khn | sibl
tear	hatchet	independent	bless | event
verification	contradiction	disjoint	syn_ant | ANT
acarine	mite	reverseentailment	khn | hypo
cheap	train	independent	bless | attri
bad	drug	independent	eval | HasProperty
cedar	tree	forwardentailment	khn | hypo
breathe	deer	independent	bless | event
catfish	want	independent	bless | random
archosaur	animal	forwardentailment	khn | hypo
bone	human	independent	cog | PART_OF
teak	cashew	disjoint	khn | sibl
fragment	devolve	synonym	syn_ant | SYN
book	index	independent	cog | PART_OF
vertebrate	tiger	reverseentailment	khn | hypo
crustacean	woodlouse	reverseentailment	khn | hypo
invertebrate	flea	reverseentailment	khn | hypo
law	order	synonym	cog | SYN
sparrow	falcon	disjoint	bless | coord
butterfly	sort	independent	bless | random
corn	kernel	independent	bless | mero
house	rubber	disjoint	cog | RANDOM
turmeric	herb	forwardentailment	khn | hypo
market	needle	disjoint	cog | RANDOM
mint	chaplet	disjoint	khn | false
maple	magnolia	disjoint	khn | sibl
flute	play	independent	bless | event
high-strung	excitable	synonym	syn_ant | SYN
motorcycle	loud	independent	bless | attri
car	hood	independent	bless | mero
meat	succeed	disjoint	cog | RANDOM
calm	useless	disjoint	cog | RANDOM
whiting	emporium	disjoint	khn | false
matter	reverse	disjoint	cog | RANDOM
useful	logic	independent	eval | HasProperty
music	soothe	independent	eval | HasProperty
plant	tree	reverseentailment	khn | hypo
horn	sheep	independent	bless | mero
computer	intelligent	independent	eval | HasProperty
fork	tool	forwardentailment	bless | hyper
mint	jellaba	disjoint	khn | false
pig	chordate	forwardentailment	bless | hyper
scorpion	animal	forwardentailment	khn | hypo
rifle	appear	independent	bless | random
slow	car	independent	eval | HasProperty
create	kill	disjoint	syn_ant | ANT
moth	atrocity	independent	bless | random
stereotype	glider	independent	bless | random
refinery	saddlebag	disjoint	khn | false
swordfish	piranha	disjoint	khn | sibl
immunity	strawberry	independent	bless | random
vulture	eagle	disjoint	bless | coord
good	coffee	independent	eval | HasProperty
tank	rosicrucian	disjoint	khn | false
advance	approach	synonym	eval | Synonym
sort	tabulate	reverseentailment	root | HYPER
run	alligator	independent	bless | event
dagger	artefact	forwardentailment	bless | hyper
untouched	unaffected	synonym	syn_ant | SYN
aramaean	refinery	disjoint	khn | false
oil	morning	disjoint	cog | RANDOM
dwelling	villa	reverseentailment	bless | hyper
home	cottage	reverseentailment	bless | hyper
dirt	material	forwardentailment	root | HYPER
unsettle	key	disjoint	cog | RANDOM
fork	hold	independent	bless | event
purpose	object	synonym	eval | Synonym
weapon	revolver	reverseentailment	bless | hyper
affection	clear	disjoint	cog | RANDOM
silent	object	disjoint	cog | RANDOM
battlement	ratel	disjoint	khn | false
center	middle	synonym	cog | SYN
magpie	raven	disjoint	khn | sibl
artemisia	grevillea	disjoint	khn | sibl
end	begin	disjoint	cog | ANT
bike	sport	forwardentailment	root | HYPER
dhal	dahl	disjoint	khn | mero
slavery	falcon	independent	bless | random
clean	trout	independent	bless | event
barge	vehicle	forwardentailment	khn | hypo
decapod	animal	forwardentailment	khn | hypo
hellebore	locoweed	disjoint	khn | sibl
bathtub	all	disjoint	cog | RANDOM
decline	celery	independent	bless | random
ibis	hornbill	disjoint	khn | sibl
waste	garbage	synonym	eval | Synonym
rice	amaranth	disjoint	khn | sibl
placental	bull	reverseentailment	khn | hypo
meat	leave	disjoint	cog | RANDOM
mule	animal	forwardentailment	khn | hypo
mineral	neck	disjoint	cog | RANDOM
cloak	underpant	disjoint	bless | coord
spoon	retro-utopianism	independent	bless | random
goldfish	kookaburra	disjoint	khn | sibl
ruminant	gemsbok	reverseentailment	khn | hypo
pheasant	wild	independent	bless | attri
cemetery	garden	disjoint	syn_ant | ANT
meat	movie	disjoint	cog | RANDOM
metaphysical	philosophical	synonym	syn_ant | SYN
bed	official	independent	bless | random
house	mantle	reverseentailment	root | HYPER
beautiful	bird	independent	eval | HasProperty
tomato	fenugreek	disjoint	khn | sibl
cat	paw	independent	eval | HasA
elk	autostrada	disjoint	khn | false
useful	waste	disjoint	eval | Antonym
castle	share	independent	bless | random
grazing	cod	independent	bless | random
key	sugar	disjoint	cog | RANDOM
vessel	anchor	independent	eval | PartOf
actress	shade	disjoint	cog | RANDOM
button	knob	synonym	eval | Synonym
dishwasher	television	disjoint	bless | coord
pondweed	lotus	disjoint	khn | sibl
servant	emperor	disjoint	syn_ant | ANT
nothing	sound	disjoint	eval | Antonym
shark	chordate	forwardentailment	khn | hypo
ordinary	add	disjoint	cog | RANDOM
hog	vertebrate	forwardentailment	khn | hypo
grip	handcart	disjoint	khn | mero
perfectionist	refinery	disjoint	khn | false
hammer	sieve	disjoint	bless | coord
sparrow	swan	disjoint	bless | coord
dance	fun	independent	eval | HasProperty
collection	lot	synonym	eval | Synonym
equipment	refinery	disjoint	khn | false
beaver	gorilla	disjoint	bless | coord
line	mature	disjoint	cog | RANDOM
lugger	songster	disjoint	khn | false
tweezer	knife	disjoint	bless | coord
climber	passionflower	disjoint	khn | sibl
south_america	america	independent	eval | PartOf
create	boot	disjoint	cog | RANDOM
mint	kaftan	disjoint	khn | false
rifle	magazine	independent	bless | mero
gerbil	chordate	forwardentailment	khn | hypo
radiator	truck	independent	bless | mero
cat	entire	independent	bless | random
travel	violin	independent	bless | random
blouse	lobbyist	independent	bless | random
satisfaction	pleasure	synonym	eval | Synonym
dolphinfish	animal	forwardentailment	khn | hypo
washer	clothing	independent	bless | mero
demonstrative	representative	synonym	syn_ant | SYN
rake	pincers	disjoint	bless | coord
tear	stitch	disjoint	eval | Antonym
vitamin	grapefruit	independent	bless | mero
saloon	restaurant	disjoint	syn_ant | ANT
jacket	pulse	independent	bless | random
quote	dress	independent	bless | random
ungulate	fawn	reverseentailment	khn | hypo
shotgun	missile	disjoint	bless | coord
aim	hawk	independent	bless | random
gabardine	heron	disjoint	khn | false
tissue	skin	independent	eval | PartOf
animal	piranha	reverseentailment	khn | hypo
disclose	uncover	forwardentailment	root | HYPER
fork	corkscrew	disjoint	bless | coord
placental	hare	reverseentailment	khn | hypo
area	cemetery	reverseentailment	root | HYPER
incidental	indispensable	disjoint	syn_ant | ANT
stereo	electrical	independent	bless | attri
funeral	birthday	disjoint	eval | Antonym
beak	spirit	disjoint	cog | RANDOM
cord	flex	synonym	eval | Synonym
compose	dagger	independent	bless | random
run	step	disjoint	eval | Antonym
wintergreen	reed	disjoint	khn | sibl
fall	bomb	independent	bless | event
pine	hard	independent	bless | attri
milk	bottle	independent	eval | HasA
lily	alstroemeria	disjoint	khn | sibl
read	couch	independent	bless | event
allude	declare	disjoint	syn_ant | ANT
refinery	seriema	disjoint	khn | false
shoot	beaver	independent	bless | event
action	battle	synonym	cog | SYN
spermatophyte	columbine	reverseentailment	khn | hypo
teff	alstroemeria	disjoint	khn | sibl
cylinder	revolver	independent	bless | mero
clear	pee	independent	eval | HasProperty
Brigadier	tanker	independent	bless | random
sparrow	vertebrate	forwardentailment	bless | hyper
black	light	disjoint	cog | ANT
rotifer	wasp	disjoint	khn | sibl
train	bizarre	independent	bless | random
hat	vest	disjoint	bless | coord
kingfisher	candlewick	disjoint	khn | false
top	castle	independent	bless | random
ignorance	chicken	disjoint	cog | RANDOM
refinery	naismith	disjoint	khn | false
cephalochordate	chordate	forwardentailment	khn | hypo
paper	hear	disjoint	cog | RANDOM
library	Maldive	independent	bless | random
transport	truck	reverseentailment	bless | hyper
grape	wine	independent	eval | PartOf
resonate	overlook	disjoint	syn_ant | ANT
strike	ireland	disjoint	cog | RANDOM
address	cloak	independent	bless | random
strawberry	borage	disjoint	khn | sibl
run	beaver	independent	bless | event
bolt	door	independent	cog | PART_OF
admiration	emotion	forwardentailment	root | HYPER
plant	rye	reverseentailment	khn | hypo
mammal	kiang	reverseentailment	khn | hypo
ride	smooth	independent	eval | HasProperty
stress	calm	disjoint	cog | ANT
down	frigate	independent	bless | random
she	he	disjoint	eval | Antonym
spade	oxymoron	independent	bless | random
person	jury	independent	eval | MadeOf
mug	guidance	independent	bless | random
bed	break	independent	bless | random
horn	brass_instrument	synonym	eval | Synonym
whale	em	independent	bless | random
salal	cotoneaster	disjoint	khn | sibl
jaguarundi	mammal	forwardentailment	khn | hypo
eagle	sparrow	disjoint	bless | coord
livonian	refinery	disjoint	khn | false
implicate	accuse	forwardentailment	root | HYPER
reach	miss	disjoint	eval | Antonym
mint	simulium	disjoint	khn | false
secure	alert	reverseentailment	root | HYPER
birch	neem	disjoint	khn | sibl
own	table	independent	bless | random
mint	duvet	disjoint	khn | false
hickory	soursop	disjoint	khn | sibl
ball	stool	disjoint	cog | RANDOM
mite	arthropod	forwardentailment	khn | hypo
frogbit	cryptocoryne	disjoint	khn | sibl
antigen	mint	disjoint	khn | false
carob	refinery	disjoint	khn | false
drink	goat	independent	bless | event
mackerel	food	forwardentailment	bless | hyper
herb	buttercup	reverseentailment	khn | hypo
grevillea	shrub	forwardentailment	khn | hypo
prison	free	disjoint	eval | Antonym
copyholder	gibbon	disjoint	khn | false
castle	consciousness	independent	bless | random
confirmed	unconfirmed	disjoint	syn_ant | ANT
invitation	mint	disjoint	khn | false
frightening	rat	independent	bless | attri
chicory	cumin	disjoint	khn | sibl
buy	spread	disjoint	cog | RANDOM
stair	bottle	independent	bless | random
frog	creature	forwardentailment	root | HYPER
trench	ferry	independent	bless | random
window	bus	independent	bless | mero
convenience	flamingo	disjoint	khn | false
pressure	support	disjoint	eval | Antonym
strawberry	currant	disjoint	bless | coord
streak	mint	disjoint	khn | false
football	excite	independent	eval | HasProperty
library	physical	independent	bless | random
basil	rye	disjoint	khn | sibl
planet	system	synonym	syn_ant | SYN
mint	marcel	disjoint	khn | false
class	school	independent	cog | PART_OF
fox	leg	independent	bless | mero
badger	mammal	forwardentailment	khn | hypo
separate	combine	disjoint	eval | Antonym
corrupt	politician	independent	eval | HasProperty
buffer	locomotive	disjoint	khn | mero
bible	geologic	disjoint	syn_ant | ANT
carnivore	caracal	reverseentailment	khn | hypo
chordate	bison	reverseentailment	khn | hypo
cat	bone	independent	eval | HasA
dress	stockings	disjoint	bless | coord
tooth	cat	independent	bless | mero
frangipani	box	disjoint	khn | sibl
guanaco	llama	forwardentailment	khn | hypo
waggon	scavenger	disjoint	khn | false
idle	active	disjoint	cog | ANT
deduce	decide	forwardentailment	root | HYPER
commodity	blouse	reverseentailment	bless | hyper
refinery	corneille	disjoint	khn | false
accentor	granary	disjoint	khn | false
hellebore	plant	forwardentailment	khn | hypo
nucleus	library	disjoint	cog | RANDOM
action	hem	disjoint	cog | RANDOM
trumpet	tune	independent	bless | event
arrival	carp	independent	bless | random
tissue	organ	independent	eval | PartOf
short	pant	forwardentailment	root | HYPER
dirty	spoon	independent	bless | attri
override	trout	disjoint	khn | false
van	make	independent	bless | random
run	reverse	reverseentailment	root | HYPER
tomato	celery	disjoint	khn | sibl
past	drama	disjoint	cog | RANDOM
artifact	saxophone	reverseentailment	bless | hyper
care	hurt	disjoint	cog | ANT
ratel	trout	disjoint	khn | sibl
ethernet	quarry	disjoint	khn | false
brain	body	independent	cog | PART_OF
illuminate	honesty	disjoint	cog | RANDOM
make	build	reverseentailment	cog | HYPER
van	break	independent	bless | random
comfrey	nasturtium	disjoint	khn | sibl
wildcat	bobcat	reverseentailment	khn | hypo
chickweed	butterwort	disjoint	khn | sibl
channel	radio	independent	bless | mero
shirt	bat	independent	bless | random
cobblestone	gannet	disjoint	khn | false
article	news	independent	eval | HasA
pub	waiter	independent	bless | mero
creature	goat	reverseentailment	bless | hyper
sheep	itch	independent	bless | random
stem	handle	forwardentailment	root | HYPER
grindle	refinery	disjoint	khn | false
red	heart	independent	eval | HasProperty
plow	swine	disjoint	khn | false
chop	cord	disjoint	cog | RANDOM
clarinet	kazoo	disjoint	bless | coord
chicory	bloodroot	disjoint	khn | sibl
refinery	cowling	disjoint	khn | false
string	line	synonym	eval | Synonym
amarylli	lantana	disjoint	khn | sibl
tame	tiger	independent	bless | event
adventurer	frog	independent	bless | random
paint	ceiling	independent	eval | HasProperty
imprison	onion	independent	bless | random
radio	collective	independent	bless | random
cannon	large	independent	bless | attri
separation	join	disjoint	eval | Antonym
cow	toe	independent	bless | random
tank	injure	disjoint	cog | RANDOM
plant	sesame	reverseentailment	khn | hypo
butter	flight	disjoint	cog | RANDOM
refinery	parent	disjoint	khn | false
angiosperm	gazanium	reverseentailment	khn | hypo
banana	cherry	disjoint	bless | coord
tall	large	independent	eval | HasProperty
mongoose	vertebrate	forwardentailment	khn | hypo
invertebrate	wasp	reverseentailment	khn | hypo
caution	pub	independent	bless | random
food	good	independent	eval | HasProperty
celery	herb	forwardentailment	bless | hyper
level	fruit	disjoint	cog | RANDOM
tiger	carnivore	forwardentailment	khn | hypo
big	bed	independent	eval | HasProperty
band	valley	reverseentailment	root | HYPER
herring	vertebrate	forwardentailment	bless | hyper
insect	ephemerid	reverseentailment	khn | hypo
loneliness	sad	independent	eval | HasProperty
chordate	dog	reverseentailment	khn | hypo
woodpecker	setup	independent	bless | random
car	roadster	reverseentailment	khn | hypo
refinery	avaram	disjoint	khn | false
lung	body	independent	cog | PART_OF
clothe	jacket	independent	eval | PartOf
tiger	obstruct	independent	bless | random
woman	man	disjoint	cog | ANT
generous	lyric	disjoint	cog | RANDOM
chordate	pachyderm	reverseentailment	khn | hypo
calm	fear	disjoint	eval | Antonym
silverfish	cockroach	disjoint	bless | coord
weapon	axe	reverseentailment	bless | hyper
pistol	Kalashnikov	disjoint	bless | coord
craft	frigate	reverseentailment	bless | hyper
roach	timpani	disjoint	khn | false
frighten	tiger	independent	bless | event
stigma	plant	independent	eval | PartOf
deer	mammal	forwardentailment	bless | hyper
harvest	pick	synonym	eval | Synonym
sheep	giraffe	disjoint	bless | coord
crow	die	independent	bless | event
louse	zamboni	disjoint	khn | false
nice	mean	disjoint	cog | ANT
feel_good	regret	disjoint	eval | Antonym
library	zero	independent	bless | random
spoon	pliers	disjoint	bless | coord
fig	neem	disjoint	khn | sibl
invertebrate	tick	reverseentailment	khn | hypo
proton	order	disjoint	cog | RANDOM
table	name	independent	bless | random
roebuck	mouflon	disjoint	khn | sibl
mercury	element	forwardentailment	cog | HYPER
aid	cave	disjoint	cog | RANDOM
moon	planet	disjoint	syn_ant | ANT
speech	speak	synonym	eval | Synonym
whale	abnormal	independent	bless | random
pistol	arm	forwardentailment	bless | hyper
woodpecker	dove	disjoint	bless | coord
louse	invertebrate	forwardentailment	khn | hypo
mint	truckle	disjoint	khn | false
raptor	owl	reverseentailment	bless | hyper
sofa	chance	independent	bless | random
live	mix	disjoint	cog | RANDOM
large	earth	independent	eval | HasProperty
color	grey	reverseentailment	root | HYPER
father	male	independent	eval | HasProperty
mortal	jump	disjoint	cog | RANDOM
person	police	reverseentailment	root | HYPER
annoy	scooter	independent	bless | random
watercress	milkweed	disjoint	khn | sibl
mountain	place	forwardentailment	cog | HYPER
pro-life	guitar	independent	bless | random
battle	post	disjoint	cog | RANDOM
gastropod	periwinkle	reverseentailment	khn | hypo
invertebrate	mantis	reverseentailment	khn | hypo
truck	bus	disjoint	bless | coord
judge	lock	disjoint	cog | RANDOM
glove	porur	independent	bless | random
fly	tsetse	reverseentailment	root | HYPER
beef	food	forwardentailment	cog | HYPER
pot	handle	independent	eval | PartOf
red	apple	independent	eval | HasProperty
bed	stool	disjoint	bless | coord
scarf	artifact	forwardentailment	bless | hyper
phone	toaster	disjoint	bless | coord
perennial	wheatgrass	disjoint	khn | sibl
sound	touch	disjoint	eval | Antonym
knife	scissors	disjoint	bless | coord
minute	piece	disjoint	cog | RANDOM
test	false	independent	eval | HasProperty
hammer	hard	independent	bless | attri
mint	slipknot	disjoint	khn | false
scooter	tanker	disjoint	bless | coord
head	brain	independent	cog | PART_OF
play	kid	independent	eval | HasProperty
game	castle	reverseentailment	root | HYPER
glove	pullover	disjoint	bless | coord
fireplace	clean	disjoint	cog | RANDOM
health	bed	disjoint	cog | RANDOM
diminishment	alleviation	synonym	syn_ant | SYN
edge	mold	reverseentailment	root | HYPER
madder	refinery	disjoint	khn | false
aid	benefit	synonym	cog | SYN
artifact	fridge	reverseentailment	bless | hyper
cheerleader	refinery	disjoint	khn | false
gift	cell	disjoint	cog | RANDOM
lorry	epicurean	disjoint	khn | false
morning	tan	disjoint	cog | RANDOM
experiment	lose	disjoint	cog | RANDOM
painter	cesspit	disjoint	khn | false
squirrel	chase	independent	bless | event
mysoline	mint	disjoint	khn | false
vertebrate	metatherian	reverseentailment	khn | hypo
carry	fridge	independent	bless | random
artifact	jar	reverseentailment	root | HYPER
weed	grass	disjoint	eval | Antonym
alfalfa	plant	forwardentailment	khn | hypo
television	entertain	independent	eval | HasProperty
buff	polish	synonym	syn_ant | SYN
civet	animal	forwardentailment	khn | hypo
language	history	disjoint	cog | RANDOM
shroud	firefly	disjoint	khn | false
stall	gecko	disjoint	khn | false
pinion	sparrow	independent	bless | mero
lotus	peanut	disjoint	khn | sibl
gun	cartridge	independent	bless | mero
plant	watercress	reverseentailment	khn | hypo
refinery	flagpole	disjoint	khn | false
erroneous	invalid	synonym	syn_ant | SYN
huge	key	disjoint	cog | RANDOM
outfall	racehorse	disjoint	khn | false
deal	box	independent	bless | random
mint	popgun	disjoint	khn | false
tsetse	bloodsucker	synonym	syn_ant | SYN
shade	bright	disjoint	eval | Antonym
bomb	fall	independent	bless | event
metal	paper	disjoint	eval | Antonym
paste	swat	synonym	syn_ant | SYN
scarf	succeed	independent	bless | random
peach	avocado	disjoint	khn | sibl
bird	flock	independent	cog | PART_OF
get_up	sit_down	disjoint	eval | Antonym
knife	small	independent	bless | attri
impulsive	alligator	independent	bless | random
stereo	good	forwardentailment	bless | hyper
immobilize	constrain	forwardentailment	root | HYPER
refinery	picaninny	disjoint	khn | false
bit	key	independent	eval | PartOf
drink	eat	disjoint	eval | Antonym
clip	grow	disjoint	cog | RANDOM
tanker	ferry	disjoint	bless | coord
success	fail	disjoint	eval | Antonym
refinery	walleye	disjoint	khn | false
well-informed	knowledgeable	synonym	syn_ant | SYN
peanut	refinery	disjoint	khn | sibl
carry	guitar	independent	bless | event
refinery	bastard	disjoint	khn | false
rimbaud	refinery	disjoint	khn | false
animal	cattle	reverseentailment	khn | hypo
vertebrate	capybara	reverseentailment	khn | hypo
sing	sparrow	independent	bless | event
kill	hunt	independent	eval | HasProperty
show	elm	independent	bless | random
paper	magazine	independent	eval | MadeOf
collimator	mite	disjoint	khn | false
leader	triangle	disjoint	cog | RANDOM
fish	mammal	disjoint	eval | Antonym
placental	gnu	reverseentailment	khn | hypo
lizard	frigid	independent	bless | random
bad	complicate	independent	eval | HasProperty
spoon	amblicipitids	independent	bless | random
sweet	button	disjoint	cog | RANDOM
boredom	charm	disjoint	eval | Antonym
wink	look	forwardentailment	root | HYPER
spear	dagger	disjoint	bless | coord
equal	be	synonym	eval | Synonym
soie	lamb	disjoint	khn | sibl
grasshopper	bee	disjoint	bless | coord
hemlock	frogbit	disjoint	khn | sibl
male	bull	independent	eval | HasProperty
round	terrapin	disjoint	khn | false
country	world	independent	eval | MadeOf
tamarisk	lavender	disjoint	khn | sibl
penis	flesh	independent	eval | MadeOf
comfrey	chicory	disjoint	khn | sibl
closet	door	independent	eval | HasA
floor	level	independent	eval | HasProperty
bootjack	refinery	disjoint	khn | false
piece	bomber	independent	bless | random
social	elm	independent	bless | random
lace	shoe	independent	eval | PartOf
man	frame	disjoint	khn | mero
mermaid	scarf	independent	bless | random
scale	tuna	independent	bless | mero
empty	full	disjoint	eval | Antonym
fashionable	coat	independent	bless | attri
rake	knife	disjoint	bless | coord
motorbike	truck	disjoint	bless | coord
banksia	camellia	disjoint	khn | sibl
animal	ass	reverseentailment	khn | hypo
comedy	spear	independent	bless | random
iris	duckweed	disjoint	khn | sibl
increase	pine	disjoint	syn_ant | ANT
pear	grapefruit	disjoint	bless | coord
buy	sell	disjoint	cog | ANT
sword	musket	disjoint	bless | coord
eagle	robin	disjoint	bless | coord
weak	might	disjoint	eval | Antonym
cockroach	beetle	disjoint	bless | coord
clover	celery	disjoint	khn | sibl
whale	donkey	disjoint	bless | coord
distract	allude	disjoint	syn_ant | ANT
wheel	bike	independent	eval | HasA
vicuna	mouflon	disjoint	khn | sibl
cock	mink	disjoint	khn | sibl
time	nation	disjoint	cog | RANDOM
deaf	disabled	forwardentailment	root | HYPER
salamander	newt	reverseentailment	khn | hypo
cod	salmon	disjoint	bless | coord
plant	poinsettia	reverseentailment	khn | hypo
jaguar	quadruplicate	disjoint	khn | false
rabbit	extrapolate	independent	bless | random
eelgrass	hemlock	disjoint	khn | sibl
season	map	disjoint	cog | RANDOM
past	present	disjoint	cog | ANT
lace	skin	disjoint	cog | RANDOM
disguise	lemon	independent	bless | random
motivated	excitable	reverseentailment	root | HYPER
rotate	beaver	independent	bless | random
birch	hazel	disjoint	khn | sibl
shirt	casework	independent	bless | random
refinery	aeroplane	disjoint	khn | false
lentil	pickerelweed	disjoint	khn | sibl
baseball	hobby	forwardentailment	cog | HYPER
knife	nursing	independent	bless | random
lamb	herb	forwardentailment	khn | hypo
title	song	independent	eval | HasA
pastor	agnostic	disjoint	syn_ant | ANT
scavenger	deanery	disjoint	khn | false
general	pistol	independent	bless | random
connect	box	independent	bless | random
leave	tanker	independent	bless | event
fawn	deer	forwardentailment	khn | hypo
tv	plastic	independent	eval | MadeOf
headshot	aircraft	disjoint	khn | false
alleyway	motorbike	disjoint	khn | false
jar	can	disjoint	eval | Antonym
know	mystery	disjoint	eval | Antonym
corn	mullein	disjoint	khn | sibl
concrete	floor	independent	eval | MadeOf
geologic	earthen	synonym	syn_ant | SYN
longhorn	bovid	forwardentailment	khn | hypo
convey	car	independent	bless | random
angelica	sesame	disjoint	khn | sibl
mammal	carabao	reverseentailment	khn | hypo
service	bone	disjoint	cog | RANDOM
inconsolable	overwrought	synonym	syn_ant | SYN
buggy	cab	disjoint	khn | sibl
lentil	ling	disjoint	khn | sibl
cattle	parent	disjoint	cog | RANDOM
body	link	disjoint	cog | RANDOM
swordfish	publication	disjoint	khn | false
evil	boredom	disjoint	cog | RANDOM
chordate	proboscidean	reverseentailment	khn | hypo
galago	capella	disjoint	khn | false
apteryx	needlework	disjoint	khn | false
naive	knowledgeable	disjoint	syn_ant | ANT
liquid	drink	independent	eval | HasProperty
back	cloak	independent	bless | mero
kudus	bushbuck	disjoint	khn | sibl
chelonian	chordate	forwardentailment	khn | hypo
annelid	animal	forwardentailment	khn | hypo
villa	object	independent	bless | random
bright	answer	disjoint	cog | RANDOM
act	art	forwardentailment	root | HYPER
hammer	clean	independent	bless | event
hummingbird	eagle	disjoint	khn | sibl
house	bathroom	independent	cog | PART_OF
hallway	member	disjoint	cog | RANDOM
paint	painter	disjoint	khn | false
refinery	loganberry	disjoint	khn | false
medical	neural	reverseentailment	root | HYPER
liquid	oil	reverseentailment	root | HYPER
refinery	linden	disjoint	khn | false
integrity	honesty	independent	cog | PART_OF
clip	gun	independent	cog | PART_OF
echidna	skillet	disjoint	khn | false
peccary	jack	disjoint	khn | sibl
separate	divide	synonym	eval | Synonym
parody	humor	forwardentailment	root | HYPER
machine	image	disjoint	cog | RANDOM
axle	brachiopod	disjoint	khn | false
bridge	arithmetic	disjoint	cog | RANDOM
music	bus	independent	bless | random
politician	leader	forwardentailment	root | HYPER
couch	velvet	independent	bless | mero
owl	predator	forwardentailment	bless | hyper
indispensable	important	forwardentailment	root | HYPER
ala	cherry	independent	bless | random
truth	good	independent	eval | HasProperty
point	knife	independent	bless | mero
cover	party	disjoint	cog | RANDOM
noise	leg	disjoint	cog | RANDOM
longhorn	phyllode	disjoint	khn | false
book	bookcase	independent	bless | mero
action	event	forwardentailment	cog | HYPER
planet	beautiful	independent	eval | HasProperty
trolley	gerontologist	disjoint	khn | false
plant	camellia	reverseentailment	khn | hypo
marmoset	monkey	forwardentailment	khn | hypo
belladonna	okra	disjoint	khn | sibl
life	mistake	independent	eval | PartOf
interlock	groundhog	disjoint	khn | false
construct	form	synonym	eval | Synonym
rocket	plant	forwardentailment	khn | hypo
separation	union	disjoint	eval | Antonym
revolver	pike	disjoint	bless | coord
unstructured	free	synonym	syn_ant | SYN
wrong	perfect	disjoint	eval | Antonym
kid	lie	disjoint	cog | RANDOM
new	cottage	independent	bless | attri
expensive	castle	independent	bless | attri
mean	leaf	disjoint	cog | RANDOM
sheep	squirrel	disjoint	bless | coord
thistle	plant	forwardentailment	khn | hypo
perennial	yarrow	disjoint	khn | sibl
hair	cat	independent	eval | HasA
progressive	cannon	independent	bless | random
sleep	sofa	independent	bless | event
oryx	whisk	disjoint	khn | false
snowmobile	vehicle	forwardentailment	khn | hypo
manzanita	barberry	disjoint	khn | sibl
grenade	spear	disjoint	bless | coord
paint	carpet	disjoint	eval | Antonym
elm	pine	disjoint	bless | coord
cattle	cow	reverseentailment	bless | hyper
decipher	interpret	synonym	syn_ant | SYN
black	color	forwardentailment	cog | HYPER
mystery	know	disjoint	eval | Antonym
honesty	cash	disjoint	cog | RANDOM
flat	desk	independent	bless | attri
fabric	clothe	independent	eval | MadeOf
vulture	woodpecker	disjoint	bless | coord
blackfish	selsyn	disjoint	khn | false
speak	bed	independent	bless | random
weight	power	synonym	eval | Synonym
mint	herb	forwardentailment	khn | hypo
coyote	creature	forwardentailment	root | HYPER
llama	stage	disjoint	khn | false
bill	full	disjoint	cog | RANDOM
nursery	cemetery	disjoint	syn_ant | ANT
cefoperazone	mint	disjoint	khn | false
capsicum	protea	disjoint	khn | sibl
helicopter	scooter	disjoint	bless | coord
age	young	disjoint	eval | Antonym
private	library	independent	bless | attri
goat	inlet	disjoint	khn | false
marigold	begonia	disjoint	khn | sibl
moth	grasshopper	disjoint	bless | coord
dodo	toucan	disjoint	khn | sibl
green	grape	independent	eval | HasProperty
vertebrate	tautog	reverseentailment	khn | hypo
metal	box	disjoint	cog | RANDOM
plant	passionflower	reverseentailment	khn | hypo
